Channel1(V)
2.57595
2.57526
2.5756
2.5756
2.5756
2.5756
2.5756
2.57526
2.57595
2.57526
2.5756
2.5756
2.5756
2.5756
2.5756
2.57526
2.57595
2.5756
2.5756
2.5756
2.57526
2.57595
2.57629
2.57595
2.57629
2.57663
2.57595
2.57629
2.57629
2.57595
2.57595
2.5756
2.5756
2.57595
2.5756
2.5756
2.5756
2.5756
2.57595
2.57595
2.57526
2.5756
2.5756
2.57526
2.5756
2.57526
2.57492
2.5756
2.5756
2.5756
2.5756
2.57526
2.57595
2.57526
2.57492
2.57492
2.57458
2.57458
2.57458
2.57458
2.57492
2.57458
2.57458
2.57526
2.57526
2.57526
2.57526
2.57492
2.57492
2.57458
2.57424
2.57458
2.57424
2.57389
2.57424
2.57424
2.57424
2.57458
2.57424
2.57458
2.57458
2.57458
2.57492
2.57492
2.57458
2.57458
2.57458
2.57458
2.57458
2.57458
2.57424
2.57458
2.57424
2.57458
2.57424
2.57355
2.57424
2.57389
2.57389
2.57389
2.57389
2.57389
2.57389
2.57389
2.57424
2.57389
2.57321
2.57355
2.57321
2.57321
2.57321
2.57253
2.57253
2.57253
2.57219
2.57253
2.57287
2.57253
2.57287
2.57321
2.57287
2.57321
2.57287
2.57355
2.57389
2.57389
2.57424
2.57458
2.57458
2.57526
2.57526
2.57526
2.57595
2.5756
2.5756
2.57595
2.5756
2.57629
2.57663
2.57629
2.57697
2.57663
2.57731
2.578
2.57765
2.57765
2.578
2.578
2.57834
2.578
2.57765
2.578
2.57731
2.57765
2.57765
2.57697
2.57765
2.57765
2.578
2.57834
2.57765
2.578
2.578
2.578
2.57868
2.57868
2.57902
2.57868
2.57834
2.57834
2.57868
2.57834
2.57902
2.57868
2.57902
2.57868
2.57834
2.57868
2.57902
2.57868
2.57902
2.57902
2.57868
2.57936
2.57936
2.57902
2.57936
2.57936
2.57936
2.57936
2.57902
2.57936
2.57936
2.57936
2.57902
2.57936
2.57868
2.57868
2.57868
2.57868
2.57902
2.57936
2.57902
2.57936
2.57902
2.57902
2.57902
2.57868
2.57936
2.57902
2.57834
2.57868
2.57834
2.57834
2.57834
2.57765
2.578
2.57765
2.57731
2.57765
2.57765
2.57731
2.57765
2.57697
2.57663
2.57731
2.57731
2.57731
2.57697
2.57697
2.57731
2.57697
2.57663
2.57629
2.57595
2.5756
2.57595
2.57526
2.57492
2.57492
2.57492
2.57492
2.57458
2.57424
2.57492
2.57424
2.57424
2.57424
2.57424
2.57389
2.57424
2.57355
2.57389
2.57355
2.57355
2.57321
2.57287
2.57253
2.57253
2.57219
2.57219
2.57287
2.57253
2.57253
