Channel1(V)
2.363
2.36232
2.36232
2.36266
2.36266
2.36232
2.36266
2.36266
2.36266
2.363
2.36266
2.36266
2.36232
2.36232
2.36232
2.36232
2.36232
2.36198
2.36232
2.36266
2.36232
2.36232
2.36232
2.36232
2.36232
2.36232
2.363
2.36232
2.363
2.36198
2.36266
2.36232
2.36266
2.36232
2.36266
2.36164
2.36232
2.36198
2.363
2.36232
2.363
2.36232
2.363
2.36266
2.363
2.36232
2.363
2.36266
2.36335
2.363
2.36335
2.363
2.36335
2.363
2.363
2.36266
2.363
2.36266
2.363
2.363
2.36266
2.36232
2.36232
2.36232
2.363
2.363
2.363
2.36232
2.36335
2.36266
2.36335
2.363
2.36335
2.363
2.36335
2.363
2.36335
2.36266
2.36335
2.363
2.36335
2.36266
2.36335
2.36335
2.36335
2.36335
2.363
2.36335
2.363
2.36335
2.36335
2.36335
2.363
2.36335
2.363
2.363
2.363
2.36335
2.36266
2.363
2.36232
2.36232
2.36232
2.36266
2.36198
2.36266
2.36198
2.36266
2.36198
2.36266
2.36232
2.363
2.36266
2.36335
2.36266
2.363
2.36232
2.363
2.36266
2.36335
2.36232
2.363
2.36232
2.363
2.36198
2.36266
2.36198
2.363
2.36198
2.363
2.36232
2.363
2.36198
2.36266
2.36232
2.363
2.36232
2.36266
2.36232
2.36266
2.36232
2.363
2.36232
2.36266
2.36232
2.363
2.36266
2.363
2.36266
2.36232
2.36266
2.36266
2.36266
2.36266
2.36266
2.36232
2.36266
2.36232
2.36266
2.36266
2.363
2.36266
2.36266
2.36266
2.36266
2.36266
2.363
2.36266
2.36232
2.36266
2.36266
2.36266
2.36232
2.36232
2.36266
2.363
2.36266
2.36335
2.363
2.36335
2.36266
2.36335
2.36266
2.363
2.36232
2.363
2.36266
2.36335
2.363
2.36335
2.36232
2.36335
2.36266
2.36335
2.363
2.36335
2.363
2.36335
2.36266
2.36369
2.363
2.36335
2.36266
2.36335
2.363
2.36403
2.36335
2.36403
2.363
2.36403
2.36335
2.36369
2.363
2.36403
2.363
2.36369
2.36369
2.36437
2.36335
2.36403
2.36335
2.36403
2.36335
2.36437
2.363
2.36403
2.36369
2.36437
2.36369
2.36437
2.36335
2.36471
2.36335
2.36403
2.363
2.36335
2.363
2.36369
2.363
2.36369
2.363
2.36369
2.363
2.36403
2.36335
2.36403
2.36335
2.36403
2.363
2.36403
2.36369
2.36369
2.36335
2.36403
2.36369
2.36403
2.36369
2.36403
2.36403
2.36403
2.36403
2.36403
2.36403
2.36437
2.36403
2.36437
2.36369
2.36437
2.36403
2.36471
2.36437
2.36437
2.36437
2.36471
2.36437
2.36437
2.36471
2.36471
2.36437
2.36471
2.36437
2.36471
2.36369
2.36471
2.36403
2.36471
2.36403
2.36505
2.36403
2.36471
2.36437
2.3654
2.36471
2.36505
2.36471
2.3654
2.36471
2.3654
2.36505
2.3654
2.36437
2.3654
2.36471
2.3654
2.36471
2.36505
2.36471
2.36574
2.36437
2.36471
2.36471
2.3654
2.36471
2.36574
2.3654
2.36642
2.36574
2.36642
2.36574
2.36642
2.36574
2.36676
2.36574
2.36642
2.36574
2.36642
2.36574
2.36608
2.3654
2.36642
2.36608
2.36642
2.36608
2.36642
2.36608
2.36676
2.36642
2.36711
2.36642
2.36676
2.36608
2.36676
2.36642
2.36711
2.36676
2.36745
2.36676
2.36779
2.36676
2.36779
2.36711
2.36779
2.36711
2.36779
2.36711
2.36779
2.36711
2.36779
2.36745
2.36847
2.36711
2.36745
2.36711
2.36745
2.36676
2.36745
2.36676
2.36711
2.36676
2.36676
2.36642
2.36676
2.36642
2.36711
2.36676
2.36745
2.36676
2.36745
2.36711
2.36745
2.36745
2.36813
2.36711
2.36779
2.36711
2.36779
2.36711
2.36847
2.36745
2.36847
2.36779
2.36813
2.36779
2.36847
2.36745
2.36847
2.36779
2.36847
2.36779
2.36779
2.36711
2.36779
2.36745
2.36916
2.36813
2.36847
2.36779
2.36847
2.36813
2.36847
2.36813
2.36881
2.36847
2.36916
2.36847
2.36916
2.36847
2.36881
2.36847
2.36847
2.36813
2.36881
2.36813
2.36881
2.36813
2.36916
2.36916
2.36916
2.36847
2.36881
2.36881
2.36881
2.36847
2.36847
2.36847
2.36881
2.36916
2.36916
2.36916
2.36916
2.36916
2.3695
2.36916
2.3695
2.36916
2.36984
2.36984
2.36984
2.36984
2.3695
2.36984
2.36984
2.3695
2.36984
2.36984
2.37018
2.37018
2.3695
2.36984
2.36984
2.37018
2.36984
2.37018
2.36984
2.37018
2.36984
2.37087
2.37018
2.37087
2.37018
2.37052
2.37018
2.37087
2.37052
2.37087
2.37087
2.37121
2.37087
2.37087
2.37087
2.37052
2.37052
2.37121
2.37087
2.37121
2.37087
2.37121
2.37121
2.37155
2.37121
2.37121
2.37155
2.37189
2.37121
2.37155
2.37121
2.37121
2.37121
2.37121
2.37052
2.37087
2.37018
2.37087
2.37052
2.37121
2.37087
2.37155
2.37121
2.37155
2.37087
2.37155
2.37121
2.37189
2.37121
2.37189
2.37121
2.37189
2.37155
2.37257
2.37223
2.37292
2.37257
2.37326
2.37189
2.37257
2.37155
2.37223
2.37155
2.37257
2.37155
2.37257
2.37189
2.37223
2.37155
2.37189
2.37189
2.37257
2.37223
2.37189
2.37189
2.37223
2.37189
2.37223
2.37155
2.37223
2.37189
2.37257
2.37223
2.37257
2.37189
2.37257
2.37223
2.37223
2.37257
2.37223
2.37223
2.37257
2.37292
2.37326
2.37326
2.37326
2.3736
2.3736
2.37326
2.37326
2.37292
2.37257
2.37292
2.37292
2.37292
2.37292
2.37326
2.37292
2.37292
2.37292
2.37326
2.37326
2.37326
2.37326
2.3736
2.37326
2.3736
2.37394
2.37394
2.3736
2.3736
2.3736
2.37428
2.37394
2.37394
2.37394
2.37463
2.37463
2.37463
2.37428
2.37428
2.37428
2.37394
2.37463
2.37428
2.37463
2.37497
2.37565
2.37531
2.37531
2.37428
2.37463
2.37463
2.37463
2.37428
2.37463
2.37428
2.37463
2.37463
2.37463
2.37428
2.37497
2.37531
2.37565
2.37497
2.37565
2.37497
2.37599
2.37565
2.37599
2.37497
2.37565
2.37497
2.37565
2.37497
2.37599
2.37531
2.37599
2.37497
2.37599
2.37531
2.37565
2.37497
2.37599
2.37531
2.37599
2.37497
2.37565
2.37531
2.37599
2.37531
2.37633
2.37599
2.37668
2.37599
2.37702
2.37599
2.37633
2.37531
2.37633
2.37531
2.37668
2.37565
2.37633
2.37565
2.37633
2.37531
2.37633
2.37531
2.37633
2.37531
2.37633
2.37531
2.37599
2.37565
2.37633
2.37565
2.37668
