Channel1(V)
2.99123
2.99192
2.99226
2.99294
2.99328
2.9926
2.99363
2.99294
2.99192
2.99157
2.99192
2.9926
2.99328
2.99294
2.99363
2.99363
2.99328
2.99397
2.99363
2.99363
2.99431
2.99397
2.99397
2.99397
2.99363
2.99499
2.99499
2.99499
2.99533
2.99533
2.99533
2.99602
2.99568
2.99602
2.99602
2.99602
2.99602
2.99602
2.99568
2.99636
2.99636
2.99636
2.9967
2.99636
2.99636
2.9967
2.99602
2.9967
2.99636
2.9967
2.99704
2.99636
2.9967
2.99636
2.99636
2.99704
2.9967
2.99636
2.99704
2.9967
2.99602
2.9967
2.99636
2.99704
2.9967
2.9967
2.99704
2.9967
2.99533
2.99636
2.99602
2.99636
2.9967
2.99636
2.99636
2.99636
2.99499
2.99568
2.99568
2.99602
2.99636
2.99568
2.99568
2.99568
2.99533
2.99533
2.99533
2.99465
2.99499
2.99431
2.99363
2.99431
2.99431
2.99397
2.99431
2.99363
2.99363
2.99328
2.99294
2.99294
2.9926
2.99226
2.99192
2.99192
2.99089
2.99123
2.99089
2.99021
2.99055
2.98987
2.98918
2.98952
2.98884
2.98884
2.9885
2.98816
2.98816
2.98816
2.98713
2.98713
2.98645
2.98645
2.98645
2.98611
2.98645
2.98611
2.98508
2.98542
2.98303
2.98405
2.98474
2.98474
2.98474
2.9844
2.98371
2.98303
2.98235
2.98235
2.98337
2.98303
2.98303
2.98269
2.98235
2.98166
2.98098
2.98064
2.98166
2.98132
2.98098
2.98098
2.9803
2.9803
2.9803
2.97995
2.97995
2.97927
2.97859
2.97859
2.97893
2.97893
2.97927
2.97824
2.97824
2.97824
2.9779
2.97756
2.97756
2.97722
2.97688
2.97654
2.97654
2.97688
2.97654
2.97585
2.97654
2.97585
2.97585
2.97619
2.97551
2.97517
2.97551
2.97483
2.97585
2.97551
2.97551
2.97551
2.97517
2.97517
2.97585
2.97551
2.97585
2.97585
2.97619
2.97654
2.97585
2.97517
2.97619
2.97619
2.97619
2.97722
2.97688
2.97654
2.97619
2.97654
2.97688
2.97756
2.97688
2.97756
2.97756
2.97688
2.97756
2.97722
2.97756
2.9779
2.97756
2.9779
2.9779
2.97722
2.97756
2.97722
