Channel1(V)
1.68351
1.68214
1.68043
1.67906
1.67804
1.67633
1.67428
1.67223
1.66983
1.66778
1.66505
1.663
1.66129
1.65924
1.65685
1.65514
1.65309
1.65103
1.64898
1.64693
1.64454
1.64215
1.6401
1.6377
1.63497
1.63224
1.6295
1.62711
1.62437
1.62267
1.62027
1.61788
1.61549
1.61309
1.61036
1.60831
1.6066
1.60558
1.60387
1.60147
1.59908
1.59669
1.5943
1.59225
1.58985
1.58814
1.58609
1.58233
1.57891
1.57584
1.5731
1.57105
1.569
1.56695
1.56456
1.56251
1.56114
1.55943
1.55772
1.55499
1.55123
1.54884
1.54576
1.54303
1.54098
1.53892
1.53687
1.53448
1.53277
1.53038
1.52901
1.5273
1.52525
1.5232
1.52149
1.51944
1.51739
1.51534
1.51329
1.51124
1.51021
1.5085
1.50645
1.50474
1.50269
1.50098
1.49928
1.4962
1.49381
1.49107
1.48902
1.48629
1.48389
1.48116
1.47911
1.47706
1.47501
1.47296
1.47022
1.46817
1.46544
1.46407
1.4627
1.46236
1.46168
1.46031
1.4586
1.45689
1.45518
1.45313
1.45177
1.45006
1.44937
1.44766
1.44425
1.44083
1.43912
1.43741
1.43604
1.43468
1.43331
1.43262
1.43126
1.42989
1.42852
1.4275
1.42613
1.4251
1.42408
1.42237
1.42066
1.41929
1.41793
1.41759
1.41656
1.41553
1.41417
1.41314
1.41246
1.41246
1.41177
1.41041
1.40904
1.40801
1.40699
1.40562
1.4046
1.40426
1.40357
1.40289
1.40186
1.40186
1.40118
1.4005
1.39981
1.39913
1.3981
1.39742
1.39674
1.39605
1.39571
1.39571
1.39605
1.39571
1.39605
1.39571
1.39571
1.39571
1.39503
1.39503
1.39674
1.39742
1.39776
1.39776
1.39776
1.39776
1.39742
1.3981
1.39879
1.39913
1.39879
1.39708
1.39605
1.39537
1.39537
1.39605
1.39639
1.39571
1.39605
1.39639
1.39708
1.39708
1.39674
1.39776
1.39776
1.39742
1.39639
1.39674
1.39674
1.39674
1.39674
1.39708
1.39742
1.39742
1.39776
1.39776
1.39776
1.3981
1.39844
1.3981
1.39844
1.39913
1.39879
1.39981
1.4005
1.40084
1.40152
1.4022
1.40255
1.4022
1.40357
1.40426
1.40426
1.40426
1.40494
1.40528
1.40596
1.40562
1.40596
1.40699
1.40733
1.40767
1.40767
1.40801
1.40904
1.40972
1.41143
1.41417
1.41553
1.41656
1.41759
1.41827
1.41929
1.42032
1.421
1.42203
1.42271
1.4234
1.4234
1.42374
1.42374
1.42476
1.42579
1.42681
1.4275
1.42852
1.42989
1.43092
1.43228
1.43297
1.43399
1.43536
1.43604
1.43707
1.43741
1.43844
1.43946
1.44014
1.44117
1.44254
1.4439
1.44595
1.44698
1.44732
1.44903
1.4504
1.45006
1.45006
1.45074
1.45211
1.45347
1.4545
1.45518
1.45655
1.45758
1.4586
1.45997
1.46134
1.46236
1.46339
1.46339
1.46441
1.46544
1.46646
1.46817
1.4692
1.47056
1.47159
1.47262
1.47364
1.47432
1.47569
1.47808
1.47945
1.4815
1.48253
1.48321
1.48389
1.48492
1.4856
1.48663
1.48697
1.48731
1.48731
1.48629
1.48629
1.48629
1.48629
1.48663
1.48765
1.488
1.48902
1.48971
1.49039
1.4921
1.49278
1.49278
1.49346
1.49449
1.49552
1.4962
1.49688
1.49757
1.49859
1.49962
1.5003
1.50133
1.50304
1.50474
1.50577
1.5068
1.5085
1.51021
1.51192
1.51261
1.51397
1.51602
1.51807
1.52013
1.52183
1.5232
1.52491
1.52696
1.52799
1.5297
1.5314
1.5338
1.53448
1.53482
1.53619
1.53756
1.53927
1.54029
1.54098
1.54234
1.54303
1.54439
1.54576
1.54713
1.54952
1.55225
1.55396
1.55499
1.55567
1.55704
1.55841
1.55943
1.56114
1.56217
1.56353
1.56524
1.5649
1.56524
1.56695
1.56798
1.56832
1.56969
1.57174
1.57345
1.57447
1.57652
1.57857
1.5796
1.58131
1.58336
1.58541
1.58814
1.59054
1.59156
1.59361
1.596
1.5984
1.60011
1.6025
1.60523
1.60797
1.61002
1.61207
1.61344
1.61549
1.61856
1.61959
1.62061
1.62232
1.62506
1.62677
1.62813
1.63018
1.63189
1.63326
1.63497
1.63634
1.6377
1.63941
1.64112
1.64283
1.64386
1.64591
1.64727
1.64864
1.64967
1.65172
1.65343
1.65445
1.65616
1.65787
1.65992
1.66334
1.66471
1.66539
1.66676
1.66812
1.66983
1.6712
1.67257
1.67394
1.67462
1.67496
1.6753
1.67599
1.67701
1.67838
1.67975
1.68111
1.68248
1.68385
1.68487
1.6859
1.68795
1.68897
1.69
1.69103
1.69205
1.69308
1.69479
1.69581
1.69615
1.69718
1.69786
1.69854
1.70025
1.70094
1.70265
1.70367
1.70436
1.70504
1.70572
1.70709
1.70777
1.70846
1.70948
1.71051
1.71153
1.71222
1.7129
1.71358
1.71461
1.71529
1.71632
1.71666
1.71734
1.71837
1.71803
1.71803
1.71769
1.71803
1.71837
1.71837
1.71837
1.71905
1.71871
1.71905
1.71939
1.72145
1.7235
1.7235
1.72315
1.72247
1.72247
1.72315
1.7235
1.72315
1.72384
1.72384
1.72281
1.72076
1.71939
1.71905
1.71905
1.71871
1.71769
1.717
1.717
1.71632
1.71598
1.71529
1.71427
1.71358
1.7129
1.71188
1.71085
1.71085
1.70948
1.70812
1.70709
1.70709
1.70572
1.70436
1.70333
1.70196
1.70128
1.69991
1.69786
1.69615
1.69444
1.69239
1.69068
1.68829
1.68624
1.68487
1.68282
1.68043
1.67804
1.67564
1.67359
1.67086
1.66778
1.66505
1.66266
1.66026
1.65787
1.65514
1.6524
1.65001
1.64762
1.64454
1.64215
1.6401
1.63805
1.636
1.63463
1.63292
1.63087
1.62848
1.62608
1.62369
1.62198
1.61959
1.61685
1.61378
1.61104
1.60763
1.60489
1.60182
1.59908
1.59737
1.59532
1.59361
1.59088
1.58917
1.58746
1.58575
1.58404
1.58233
1.58097
1.57926
1.57823
1.57618
1.57447
1.5731
1.57174
1.57003
1.56798
1.56627
1.56524
1.56388
1.56285
1.56114
1.55943
1.55772
1.55636
1.55499
1.55328
1.55191
1.5502
1.54849
1.54713
1.54508
1.54337
1.54234
1.54098
1.53995
1.53858
1.53687
1.53448
1.53209
1.53038
1.52833
1.52628
1.52423
1.52286
1.52047
1.51876
1.51705
1.515
1.51363
1.51329
1.51329
1.51192
1.51021
1.50885
1.50782
1.50611
1.5044
1.50235
1.50133
1.50064
1.49791
1.49483
1.49244
1.49107
1.48936
1.488
1.48663
1.4856
1.48424
1.48287
1.48219
1.48082
1.48013
1.47877
1.47774
1.47672
1.47535
1.47398
1.47227
1.47125
1.46988
1.46851
1.46749
1.46612
1.4651
1.46373
1.46304
1.46168
1.46031
1.4586
1.45792
1.45621
1.45484
1.45382
1.45245
1.45142
1.44971
1.44801
1.4463
1.44493
1.4439
1.44219
1.44049
1.43912
1.43844
1.43809
1.43707
1.43638
1.43604
1.43502
1.43331
1.43228
1.43126
1.43057
1.43023
1.43057
1.4316
1.43297
1.43262
1.43194
1.43126
1.43092
1.43057
1.43057
1.43023
1.42921
1.42818
1.42647
1.4251
1.42408
1.42374
1.42374
1.42442
1.42476
1.42476
1.4251
1.4251
1.4251
1.4251
1.4251
1.4251
1.42476
1.42545
1.42613
1.42613
1.42647
1.42613
1.42613
1.42681
1.4275
1.42818
1.42886
1.42955
1.43092
1.4316
1.43297
1.43331
1.43399
1.43433
1.43502
1.43604
1.43673
1.43707
1.43741
1.43775
1.43809
1.43912
1.44014
1.44083
1.44185
1.44288
1.44356
1.44459
1.44493
1.44561
1.4463
1.44732
1.44801
1.44801
1.44869
1.44937
1.45006
1.45142
1.45416
1.45587
1.45689
1.45792
1.45826
1.4586
1.45997
1.46065
1.46099
1.46168
1.46236
1.46236
1.46236
1.4627
1.46339
1.46475
1.46578
1.46646
1.46749
1.4692
1.47022
1.47091
1.47159
1.47262
1.47467
1.47569
1.47637
1.47774
1.47877
1.47979
1.48082
1.48184
1.48321
1.48492
1.48595
1.48663
1.48765
1.48868
1.48971
1.49107
1.49141
1.49278
1.49346
1.49483
1.49552
1.49654
1.49757
1.49928
1.49996
1.5003
1.50098
1.50201
1.50269
1.50372
1.50474
1.50577
1.5068
1.50714
1.50782
1.50885
1.50987
1.5109
1.51158
1.51261
1.51431
1.51671
1.51944
1.52354
1.52594
1.52799
1.52901
1.52935
1.53072
1.53277
1.53516
1.53619
1.53687
1.53756
1.5379
1.53858
1.53961
1.54098
1.54268
1.54439
1.54542
1.54713
1.54918
1.55089
1.5526
1.55396
1.55533
1.55704
1.55909
1.5608
1.56251
1.56388
1.56627
1.56764
1.569
1.57071
1.5731
1.57516
1.57652
1.57823
1.57994
1.58233
1.58404
1.58541
1.58712
1.58917
1.59156
1.59361
1.59532
1.59771
1.59942
1.60113
1.6025
1.60421
1.6066
1.60831
1.60968
1.61139
1.61275
1.61549
1.61685
1.61822
1.61993
1.6213
1.62301
1.62437
1.62574
1.62779
1.63053
1.6336
1.63668
1.63907
1.64112
1.64386
1.64488
1.64659
1.64898
1.65172
1.65479
1.65685
1.65787
1.65958
1.66129
1.663
1.66505
1.66778
1.67018
1.67223
1.67428
1.67667
1.67975
1.68248
1.68453
1.68658
1.68932
1.69103
1.69376
1.69581
1.69786
1.70025
1.70265
1.7047
1.70606
1.70812
1.71085
1.7129
1.71461
1.717
1.71905
1.72145
1.72315
1.72555
1.7276
1.73033
1.73238
1.73375
1.7358
1.73819
1.7399
1.74127
1.74332
1.74469
1.7464
1.74811
1.74981
1.75152
1.75357
1.75528
1.75699
1.75836
1.76041
1.76212
1.76383
1.76554
1.76793
1.77101
1.77374
1.77579
1.77853
1.78058
1.78365
1.78536
1.7857
1.7881
1.79015
1.7922
1.7922
1.79254
1.79322
1.79391
1.79527
1.7963
1.79767
1.79938
1.80074
1.80211
1.80314
1.8045
1.80621
1.80758
1.8086
1.80963
1.81066
1.81168
1.81305
1.81407
1.8151
1.81612
1.81681
1.81715
1.81817
1.81954
1.82091
1.82125
1.82193
1.82296
1.82399
1.82399
1.82467
1.82569
1.82638
1.82775
1.82775
1.82775
1.82877
1.82911
1.82945
1.8298
1.83048
1.83116
1.83116
1.83151
1.83151
1.83082
1.83116
1.83116
1.83048
1.83014
1.82945
1.8298
1.82911
1.82911
1.8298
1.83082
1.83048
1.8298
1.82945
1.82877
1.82877
1.8274
1.82672
1.82672
1.82604
1.82467
1.82296
1.82159
1.82057
1.81988
1.81954
1.81852
1.81817
1.81852
1.81783
1.81647
