Channel1(V)
1.95797
1.95729
1.95558
1.95558
1.95489
1.95353
1.95216
1.95148
1.95045
1.94977
1.94806
1.94738
1.94635
1.94532
1.9443
1.9443
1.94293
1.94156
1.94122
1.94088
1.94088
1.94054
1.93986
1.93986
1.93883
1.93815
1.93712
1.93678
1.93746
1.93746
1.93644
1.93575
1.93575
1.93575
1.93541
1.93541
1.93575
1.93575
1.93507
1.93473
1.93439
1.93473
1.93439
1.93439
1.93405
1.93575
1.93541
1.9361
1.9361
1.9361
1.93644
1.93644
1.9361
1.93712
1.9378
1.9378
1.9378
1.93746
1.93849
1.93849
1.93849
1.93883
1.93883
1.93883
1.93986
1.93986
1.9402
1.94054
1.94088
1.94122
1.94191
1.94225
1.94327
1.94362
1.94327
1.94396
1.9443
1.94464
1.94567
1.94567
1.94635
1.94601
1.94601
1.94635
1.94601
1.94635
1.94703
1.94738
1.94738
1.94703
1.94703
1.94772
1.94806
1.94874
1.94806
1.9484
1.94874
1.94943
1.95045
1.94977
1.94977
1.94977
1.95011
1.94908
1.94977
1.95011
1.95011
1.95045
1.95148
1.95284
1.95353
1.95421
1.95455
1.95489
1.95626
1.95695
1.95729
1.95763
1.95763
1.95831
1.95865
1.95968
1.96071
1.96207
1.96241
1.96412
1.96515
1.96583
1.96617
1.96686
1.96823
1.96891
1.96993
1.97164
1.97267
1.97335
1.97404
1.97574
1.97745
1.97848
1.97985
1.98121
1.98156
1.98361
1.98532
1.986
1.98702
1.98805
1.98873
1.98942
1.99044
1.99181
1.99283
1.99352
1.9942
1.99591
1.99659
1.99728
1.99865
1.99967
2.0007
2.00172
2.00206
2.00343
2.00411
2.00548
2.00582
2.00651
2.00719
2.0089
2.00958
2.01061
2.01163
2.013
2.01437
2.01539
2.01574
2.01744
2.01847
2.02018
2.02086
2.02223
2.02325
2.02428
2.02496
2.02599
2.02667
2.0277
2.02838
2.02872
2.03009
2.03112
2.03112
2.0318
2.03283
2.03317
2.03351
2.03453
2.03522
2.03556
2.0359
2.03693
2.03795
2.03898
2.03966
2.04034
2.04103
2.04205
2.04308
2.04445
2.04581
2.04616
2.04684
2.04752
2.04786
2.04889
2.04923
2.04992
2.05128
2.05231
2.05299
2.05436
2.05538
2.05641
2.05709
2.05778
2.05846
2.05983
2.06085
2.06085
2.06222
2.06393
2.06495
2.06598
2.06598
2.06735
2.06803
2.06906
2.07042
2.07042
2.07179
2.07316
2.07384
2.07418
2.07521
2.07555
2.07726
2.07863
2.07965
2.08068
2.0817
2.08273
2.08341
2.08375
2.08512
2.08683
2.08751
2.08854
2.08956
2.09025
2.09059
2.09127
2.09264
2.09367
2.09367
2.09469
2.09606
2.0964
2.09777
2.09811
2.09879
2.09982
2.10119
2.10221
2.10289
2.10358
2.10426
2.10529
2.10631
2.10665
2.107
2.10734
2.10802
2.10905
2.10939
2.11076
2.11246
2.11315
2.11383
2.11486
2.11554
2.11657
2.11725
2.11759
2.11828
2.11896
2.11964
2.11964
2.11998
2.12033
2.12135
2.12101
2.12204
2.12204
2.12101
2.12204
2.12272
2.12238
2.12306
2.1234
2.1234
2.1234
2.1234
2.12374
2.1234
2.12306
2.12306
2.12238
2.12204
2.12272
2.12204
2.12169
2.12169
2.12169
2.12169
2.12101
2.12067
2.12067
2.12033
2.11964
2.11964
2.1193
2.11828
2.11862
2.11828
2.11759
2.11691
2.11691
2.11657
2.11588
2.11486
2.11417
2.11383
2.11315
2.11178
2.11007
2.10939
2.1087
2.10802
2.10597
2.10495
2.10392
2.10358
2.10289
2.10153
2.1005
2.09982
2.09845
2.09674
2.09606
2.09503
2.09298
2.0923
2.09093
2.09025
2.08956
2.08786
2.08649
2.08512
2.08444
2.08375
2.08204
2.08136
2.08068
2.07863
2.07794
2.07658
2.07521
2.0735
2.07282
2.07179
2.07042
2.06871
2.06735
2.06701
2.06632
2.06564
2.06325
2.06222
2.06085
2.05949
2.05846
2.05778
2.05743
2.05675
2.05573
2.05402
2.05299
2.05333
2.05231
2.05128
2.0506
2.04923
2.04855
2.04889
2.04821
2.04752
2.04786
2.04684
2.04616
2.04581
2.04445
2.04513
2.04445
2.0441
2.0441
2.0441
2.04376
2.04376
2.04376
2.04376
2.0441
2.04342
2.04376
2.0441
2.04342
2.04308
2.04342
2.04308
2.04342
2.04308
2.04342
2.04274
2.0424
2.04205
2.04205
2.04171
2.0424
2.04205
2.04137
2.04171
2.04137
2.04103
2.04137
2.04137
2.04171
2.04069
2.04034
2.04069
2.04034
2.04
2.04
2.04
2.04034
2.03966
2.03898
2.03898
2.03898
2.03864
2.03761
2.03727
2.03659
2.0359
2.03556
2.03453
2.03385
2.03283
2.03214
2.03146
2.03112
2.03112
2.03077
2.03043
2.02907
2.02907
2.02872
2.02804
2.02736
2.02667
2.02633
2.02565
2.02531
2.02462
2.0236
2.02325
2.02291
2.02325
2.02291
2.02223
2.0212
2.02018
2.01984
2.01915
2.01847
2.01847
2.01676
2.01574
2.01505
2.01471
2.01403
2.013
2.01198
2.01095
2.01061
2.00924
2.00856
2.00753
2.00651
2.00548
2.0048
2.00343
2.00275
2.00138
2.0007
2.00035
1.99967
1.99865
1.99865
1.99796
1.99659
1.99557
1.99489
1.99454
1.99386
1.99249
1.99249
1.99113
1.99044
1.98942
1.98942
1.98907
1.98873
1.98907
1.98805
1.98702
1.98566
1.98497
1.98463
1.98463
1.98395
1.98326
1.98224
1.98258
1.9819
1.98087
1.97985
1.97882
1.97814
1.97848
1.97848
1.9778
1.97711
1.97643
1.97609
1.97609
1.97574
1.9754
1.97574
1.97609
1.97574
1.97506
1.97438
1.97438
1.97438
1.97404
1.97472
1.97404
1.97404
1.97404
1.97369
1.97301
1.97267
1.97233
1.97233
1.97198
1.97164
1.97233
1.97164
1.97164
1.97198
1.97198
1.9713
1.9713
1.9713
1.9713
1.97164
1.97164
1.97164
1.9713
1.97096
1.97062
1.96959
1.96925
1.96959
1.96857
1.96891
1.96925
1.96891
1.96891
1.96857
1.96823
1.96788
1.96754
1.96754
1.96857
1.96891
1.96925
1.96993
1.97062
1.97062
1.9713
1.97164
1.97198
1.97267
1.97267
1.97267
1.97267
1.97335
1.97438
1.97506
1.97574
1.97574
1.9754
1.97643
1.97643
1.97745
1.97814
1.97848
1.97882
1.9795
1.98019
1.98053
1.98156
1.98258
1.98292
1.98361
1.98395
1.98395
1.98463
1.98497
1.98566
1.986
1.98634
1.98702
1.98771
1.98839
1.98873
1.98873
1.9901
1.99181
1.99113
1.99147
1.99215
1.99215
1.99249
1.99318
1.99386
1.99523
1.99591
1.99591
1.99694
1.99728
1.99796
1.99933
1.99967
2.00035
2.00104
2.00206
2.00309
2.00377
2.00411
2.00514
2.00651
2.00719
2.00856
2.00924
2.01061
2.01198
2.01266
2.01403
2.01539
2.01676
2.01744
2.01813
2.01984
2.02155
2.02223
2.02394
2.02462
2.02565
2.02736
2.02872
2.03043
2.03077
2.03214
2.03488
2.03556
2.03693
2.03864
2.04
2.04103
2.0424
2.04308
2.04376
2.0441
2.04547
2.04718
2.04855
2.04992
2.05162
2.05231
2.05402
2.0547
2.05607
2.05743
2.05812
2.05949
2.06017
2.06119
2.06325
2.06461
2.06564
2.06598
2.06769
2.06871
2.07077
2.07145
2.07247
2.07316
2.07418
2.07589
2.07692
2.0776
2.07897
2.07931
2.08102
2.08204
2.08273
2.08444
2.0858
2.08751
2.08922
2.08991
2.09127
2.09161
2.0923
2.09367
2.09469
2.09572
2.09674
2.09777
2.09845
2.09982
2.10153
2.10255
2.10392
2.10426
2.10529
2.10563
2.10665
2.10802
2.1087
2.10939
2.11007
2.1111
2.11246
2.11349
2.11383
2.11554
2.11622
2.11691
2.11759
2.11862
2.11998
2.12067
2.12101
2.12238
2.12272
2.12409
2.12579
2.12614
2.12785
2.12853
2.12887
2.13024
2.13126
2.13195
2.13331
2.134
2.13537
2.13707
2.13844
2.13913
2.14015
2.14083
2.1422
2.14254
2.14323
2.14425
2.14494
2.14664
2.14801
2.14835
2.15006
2.15075
2.15211
2.1528
2.15382
2.15587
2.15656
2.15656
2.15758
2.15792
2.15895
2.15997
2.16066
2.161
2.16168
2.16168
2.16305
2.16442
2.16442
2.1651
2.16579
2.16647
2.16715
2.16749
2.16749
2.16784
2.16784
2.16784
2.16715
2.16749
2.16818
2.16818
2.16818
2.16852
2.16852
2.1692
2.16955
2.1692
2.1692
2.16886
2.16955
2.16955
2.17057
2.17125
2.17023
2.17057
2.17091
2.17091
2.17091
2.17125
2.17125
2.1716
2.1716
2.17057
2.1716
2.1716
2.17091
2.17023
2.16955
2.16886
2.16852
2.16784
2.16784
2.16715
2.16681
2.16681
2.16544
2.1651
2.16476
2.16373
2.16305
2.16237
2.16134
2.16134
2.16032
2.15929
2.15827
2.15724
2.15656
2.15587
2.15451
2.15416
2.1528
2.15211
2.15177
2.15109
2.14972
2.1487
2.14733
2.1463
2.14528
2.14459
2.14323
2.1422
2.14083
2.14015
2.13878
2.13742
2.13673
2.13537
2.13331
2.13195
2.13092
2.1299
2.12853
2.12682
2.12579
2.12511
2.12374
2.12272
2.12135
2.11896
2.11793
2.11588
2.11417
2.11246
2.11007
2.1087
2.10734
2.10495
2.10324
2.10187
2.09948
2.09811
2.09743
2.09572
2.09401
2.0923
2.09093
2.08922
2.08786
2.08615
2.08512
2.08375
2.08273
2.08204
2.08102
2.07931
2.07828
2.07794
2.07726
2.07623
2.07589
2.07487
2.07384
2.0735
2.07247
2.07145
2.07179
2.07111
2.07145
2.07179
2.07111
2.07077
2.06974
2.06871
2.06906
2.0694
2.06906
2.06837
2.06803
2.06837
2.06769
2.06735
2.06666
2.06598
2.06564
2.06598
2.0653
2.06427
2.06427
2.06427
2.06393
2.06325
2.06256
2.06222
2.06188
2.06119
2.06051
2.06051
2.05983
2.05949
2.05983
2.05812
2.05778
2.05675
2.05573
2.05538
2.05436
2.05402
2.05333
2.05231
2.05128
2.05026
2.04957
2.04855
2.04786
2.04684
2.04616
2.04513
2.04479
2.04445
2.0441
2.04376
2.04342
2.04308
2.04274
2.04205
2.04137
2.04103
2.04069
2.04034
2.03966
2.03966
2.03864
2.03829
2.03864
2.03864
2.03829
2.03864
2.03761
2.03761
2.03795
2.03761
2.03761
2.03727
2.03659
2.03659
2.03624
2.03624
2.03624
2.0359
2.0359
2.03556
2.03453
2.03385
2.03351
2.03317
2.03248
2.03248
2.03248
2.03283
2.03283
2.03248
2.0318
2.03248
2.03214
2.0318
2.0318
2.03248
2.0318
2.03248
2.03317
2.03351
2.03317
2.03351
2.03248
2.03214
2.03248
2.0318
2.03146
2.0318
2.03112
2.03214
2.03214
2.03283
2.03351
2.03317
2.03351
2.03419
2.03453
2.03522
2.03556
2.03624
2.03727
2.03761
2.03829
2.03829
2.03932
2.04
2.04
2.04069
2.04171
2.0424
2.04274
2.04308
2.0441
2.04445
2.04445
2.04581
2.04581
2.0465
2.04616
2.0465
2.04718
2.04752
2.04855
2.04889
2.04889
2.04923
2.04923
2.04889
2.04855
2.04889
2.04923
2.04957
2.04957
2.05026
2.0506
2.0506
2.05094
2.05162
2.05197
2.05231
2.05299
2.05299
2.05299
2.05368
2.05436
2.05504
2.05538
2.05538
2.05573
2.05538
2.05607
2.05641
2.05675
2.05778
2.05778
2.05812
2.0588
