#Digilent,WaveForms,Oscilloscope,Acquisition,,,,,,,,,,,,
#Device,Name:,Discovery2,,,,,,,,,,,,,
#Serial,Number:,SN:210321A41D55,,,,,,,,,,,,,
#Date,Time:,2020-05-13,22:28:41.142,,,,,,,,,,,,
#Sample,rate:,8000Hz,,,,,,,,,,,,,
#Samples:,8192,,,,,,,,,,,,,,
#Trigger:,Source:,Channel,1,Type:,Edge,Condition:,Falling,Level:,2,V,Hyst.:,Auto,HoldOff:,0,s
#Channel,1:,Range:,500,mV/div,Offset:,-1.5,V,,,,,,,,
#Power,Supplies:,ON,,,,,,,,,,,,,
#Positive,Supply:,ON,,,,,,,,,,,,,
#Voltage:,3.3,V,,,,,,,,,,,,,
#Negative,Supply:,OFF,,,,,,,,,,,,,
#Voltage:,-1,V,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Time(s),Channel 1(V),,,,,,,,,,,,,,
-0.504174,2.36232,,,,,,,,,,,,,,
-0.504049,2.36232,,,,,,,,,,,,,,
-0.503924,2.363,,,,,,,,,,,,,,
-0.503799,2.363,,,,,,,,,,,,,,
-0.503674,2.363,,,,,,,,,,,,,,
-0.503549,2.36232,,,,,,,,,,,,,,
-0.503424,2.36335,,,,,,,,,,,,,,
-0.503299,2.36266,,,,,,,,,,,,,,
-0.503174,2.36335,,,,,,,,,,,,,,
-0.503049,2.363,,,,,,,,,,,,,,
-0.502924,2.36335,,,,,,,,,,,,,,
-0.502799,2.363,,,,,,,,,,,,,,
-0.502674,2.36335,,,,,,,,,,,,,,
-0.502549,2.363,,,,,,,,,,,,,,
-0.502424,2.36335,,,,,,,,,,,,,,
-0.502299,2.36266,,,,,,,,,,,,,,
-0.502174,2.36335,,,,,,,,,,,,,,
-0.502049,2.363,,,,,,,,,,,,,,
-0.501924,2.36335,,,,,,,,,,,,,,
-0.501799,2.36266,,,,,,,,,,,,,,
-0.501674,2.36335,,,,,,,,,,,,,,
-0.501549,2.36335,,,,,,,,,,,,,,
-0.501424,2.36335,,,,,,,,,,,,,,
-0.501299,2.36335,,,,,,,,,,,,,,
-0.501174,2.363,,,,,,,,,,,,,,
-0.501049,2.36335,,,,,,,,,,,,,,
-0.500924,2.363,,,,,,,,,,,,,,
-0.500799,2.36335,,,,,,,,,,,,,,
-0.500674,2.36335,,,,,,,,,,,,,,
-0.500549,2.36335,,,,,,,,,,,,,,
-0.500424,2.363,,,,,,,,,,,,,,
-0.500299,2.36335,,,,,,,,,,,,,,
-0.500174,2.363,,,,,,,,,,,,,,
-0.500049,2.363,,,,,,,,,,,,,,
-0.499924,2.363,,,,,,,,,,,,,,
-0.499799,2.36335,,,,,,,,,,,,,,
-0.499674,2.36266,,,,,,,,,,,,,,
-0.499549,2.363,,,,,,,,,,,,,,
-0.499424,2.36232,,,,,,,,,,,,,,
-0.499299,2.36232,,,,,,,,,,,,,,
-0.499174,2.36232,,,,,,,,,,,,,,
-0.499049,2.36266,,,,,,,,,,,,,,
-0.498924,2.36198,,,,,,,,,,,,,,
-0.498799,2.36266,,,,,,,,,,,,,,
-0.498674,2.36198,,,,,,,,,,,,,,
-0.498549,2.36266,,,,,,,,,,,,,,
-0.498424,2.36198,,,,,,,,,,,,,,
-0.498299,2.36266,,,,,,,,,,,,,,
-0.498174,2.36232,,,,,,,,,,,,,,
-0.498049,2.363,,,,,,,,,,,,,,
-0.497924,2.36266,,,,,,,,,,,,,,
-0.497799,2.36335,,,,,,,,,,,,,,
-0.497674,2.36266,,,,,,,,,,,,,,
-0.497549,2.363,,,,,,,,,,,,,,
-0.497424,2.36232,,,,,,,,,,,,,,
-0.497299,2.363,,,,,,,,,,,,,,
-0.497174,2.36266,,,,,,,,,,,,,,
-0.497049,2.36335,,,,,,,,,,,,,,
-0.496924,2.36232,,,,,,,,,,,,,,
-0.496799,2.363,,,,,,,,,,,,,,
-0.496674,2.36232,,,,,,,,,,,,,,
-0.496549,2.363,,,,,,,,,,,,,,
-0.496424,2.36198,,,,,,,,,,,,,,
-0.496299,2.36266,,,,,,,,,,,,,,
-0.496174,2.36198,,,,,,,,,,,,,,
-0.496049,2.363,,,,,,,,,,,,,,
-0.495924,2.36198,,,,,,,,,,,,,,
-0.495799,2.363,,,,,,,,,,,,,,
-0.495674,2.36232,,,,,,,,,,,,,,
-0.495549,2.363,,,,,,,,,,,,,,
-0.495424,2.36198,,,,,,,,,,,,,,
-0.495299,2.36266,,,,,,,,,,,,,,
-0.495174,2.36232,,,,,,,,,,,,,,
-0.495049,2.363,,,,,,,,,,,,,,
-0.494924,2.36232,,,,,,,,,,,,,,
-0.494799,2.36266,,,,,,,,,,,,,,
-0.494674,2.36232,,,,,,,,,,,,,,
-0.494549,2.36266,,,,,,,,,,,,,,
-0.494424,2.36232,,,,,,,,,,,,,,
-0.494299,2.363,,,,,,,,,,,,,,
-0.494174,2.36232,,,,,,,,,,,,,,
-0.494049,2.36266,,,,,,,,,,,,,,
-0.493924,2.36232,,,,,,,,,,,,,,
-0.493799,2.363,,,,,,,,,,,,,,
-0.493674,2.36266,,,,,,,,,,,,,,
-0.493549,2.363,,,,,,,,,,,,,,
-0.493424,2.36266,,,,,,,,,,,,,,
-0.493299,2.36232,,,,,,,,,,,,,,
-0.493174,2.36266,,,,,,,,,,,,,,
-0.493049,2.36266,,,,,,,,,,,,,,
-0.492924,2.36266,,,,,,,,,,,,,,
-0.492799,2.36266,,,,,,,,,,,,,,
-0.492674,2.36266,,,,,,,,,,,,,,
-0.492549,2.36232,,,,,,,,,,,,,,
-0.492424,2.36266,,,,,,,,,,,,,,
-0.492299,2.36232,,,,,,,,,,,,,,
-0.492174,2.36266,,,,,,,,,,,,,,
-0.492049,2.36266,,,,,,,,,,,,,,
-0.491924,2.363,,,,,,,,,,,,,,
-0.491799,2.36266,,,,,,,,,,,,,,
-0.491674,2.36266,,,,,,,,,,,,,,
-0.491549,2.36266,,,,,,,,,,,,,,
-0.491424,2.36266,,,,,,,,,,,,,,
-0.491299,2.36266,,,,,,,,,,,,,,
-0.491174,2.363,,,,,,,,,,,,,,
-0.491049,2.36266,,,,,,,,,,,,,,
-0.490924,2.36232,,,,,,,,,,,,,,
-0.490799,2.36266,,,,,,,,,,,,,,
-0.490674,2.36266,,,,,,,,,,,,,,
-0.490549,2.36266,,,,,,,,,,,,,,
-0.490424,2.36232,,,,,,,,,,,,,,
-0.490299,2.36232,,,,,,,,,,,,,,
-0.490174,2.36266,,,,,,,,,,,,,,
-0.490049,2.363,,,,,,,,,,,,,,
-0.489924,2.36266,,,,,,,,,,,,,,
-0.489799,2.36335,,,,,,,,,,,,,,
-0.489674,2.363,,,,,,,,,,,,,,
-0.489549,2.36335,,,,,,,,,,,,,,
-0.489424,2.36266,,,,,,,,,,,,,,
-0.489299,2.36335,,,,,,,,,,,,,,
-0.489174,2.36266,,,,,,,,,,,,,,
-0.489049,2.363,,,,,,,,,,,,,,
-0.488924,2.36232,,,,,,,,,,,,,,
-0.488799,2.363,,,,,,,,,,,,,,
-0.488674,2.36266,,,,,,,,,,,,,,
-0.488549,2.36335,,,,,,,,,,,,,,
-0.488424,2.363,,,,,,,,,,,,,,
-0.488299,2.36335,,,,,,,,,,,,,,
-0.488174,2.36232,,,,,,,,,,,,,,
-0.488049,2.36335,,,,,,,,,,,,,,
-0.487924,2.36266,,,,,,,,,,,,,,
-0.487799,2.36335,,,,,,,,,,,,,,
-0.487674,2.363,,,,,,,,,,,,,,
-0.487549,2.36335,,,,,,,,,,,,,,
-0.487424,2.363,,,,,,,,,,,,,,
-0.487299,2.36335,,,,,,,,,,,,,,
-0.487174,2.36266,,,,,,,,,,,,,,
-0.487049,2.36369,,,,,,,,,,,,,,
-0.486924,2.363,,,,,,,,,,,,,,
-0.486799,2.36335,,,,,,,,,,,,,,
-0.486674,2.36266,,,,,,,,,,,,,,
-0.486549,2.36335,,,,,,,,,,,,,,
-0.486424,2.363,,,,,,,,,,,,,,
-0.486299,2.36403,,,,,,,,,,,,,,
-0.486174,2.36335,,,,,,,,,,,,,,
-0.486049,2.36403,,,,,,,,,,,,,,
-0.485924,2.363,,,,,,,,,,,,,,
-0.485799,2.36403,,,,,,,,,,,,,,
-0.485674,2.36335,,,,,,,,,,,,,,
-0.485549,2.36369,,,,,,,,,,,,,,
-0.485424,2.363,,,,,,,,,,,,,,
-0.485299,2.36403,,,,,,,,,,,,,,
-0.485174,2.363,,,,,,,,,,,,,,
-0.485049,2.36369,,,,,,,,,,,,,,
-0.484924,2.36369,,,,,,,,,,,,,,
-0.484799,2.36437,,,,,,,,,,,,,,
-0.484674,2.36335,,,,,,,,,,,,,,
-0.484549,2.36403,,,,,,,,,,,,,,
-0.484424,2.36335,,,,,,,,,,,,,,
-0.484299,2.36403,,,,,,,,,,,,,,
-0.484174,2.36335,,,,,,,,,,,,,,
-0.484049,2.36437,,,,,,,,,,,,,,
-0.483924,2.363,,,,,,,,,,,,,,
-0.483799,2.36403,,,,,,,,,,,,,,
-0.483674,2.36369,,,,,,,,,,,,,,
-0.483549,2.36437,,,,,,,,,,,,,,
-0.483424,2.36369,,,,,,,,,,,,,,
-0.483299,2.36437,,,,,,,,,,,,,,
-0.483174,2.36335,,,,,,,,,,,,,,
-0.483049,2.36471,,,,,,,,,,,,,,
-0.482924,2.36335,,,,,,,,,,,,,,
-0.482799,2.36403,,,,,,,,,,,,,,
-0.482674,2.363,,,,,,,,,,,,,,
-0.482549,2.36335,,,,,,,,,,,,,,
-0.482424,2.363,,,,,,,,,,,,,,
-0.482299,2.36369,,,,,,,,,,,,,,
-0.482174,2.363,,,,,,,,,,,,,,
-0.482049,2.36369,,,,,,,,,,,,,,
-0.481924,2.363,,,,,,,,,,,,,,
-0.481799,2.36369,,,,,,,,,,,,,,
-0.481674,2.363,,,,,,,,,,,,,,
-0.481549,2.36403,,,,,,,,,,,,,,
-0.481424,2.36335,,,,,,,,,,,,,,
-0.481299,2.36403,,,,,,,,,,,,,,
-0.481174,2.36335,,,,,,,,,,,,,,
-0.481049,2.36403,,,,,,,,,,,,,,
-0.480924,2.363,,,,,,,,,,,,,,
-0.480799,2.36403,,,,,,,,,,,,,,
-0.480674,2.36369,,,,,,,,,,,,,,
-0.480549,2.36369,,,,,,,,,,,,,,
-0.480424,2.36335,,,,,,,,,,,,,,
-0.480299,2.36403,,,,,,,,,,,,,,
-0.480174,2.36369,,,,,,,,,,,,,,
-0.480049,2.36403,,,,,,,,,,,,,,
-0.479924,2.36369,,,,,,,,,,,,,,
-0.479799,2.36403,,,,,,,,,,,,,,
-0.479674,2.36403,,,,,,,,,,,,,,
-0.479549,2.36403,,,,,,,,,,,,,,
-0.479424,2.36403,,,,,,,,,,,,,,
-0.479299,2.36403,,,,,,,,,,,,,,
-0.479174,2.36403,,,,,,,,,,,,,,
-0.479049,2.36437,,,,,,,,,,,,,,
-0.478924,2.36403,,,,,,,,,,,,,,
-0.478799,2.36437,,,,,,,,,,,,,,
-0.478674,2.36369,,,,,,,,,,,,,,
-0.478549,2.36437,,,,,,,,,,,,,,
-0.478424,2.36403,,,,,,,,,,,,,,
-0.478299,2.36471,,,,,,,,,,,,,,
-0.478174,2.36437,,,,,,,,,,,,,,
-0.478049,2.36437,,,,,,,,,,,,,,
-0.477924,2.36437,,,,,,,,,,,,,,
-0.477799,2.36471,,,,,,,,,,,,,,
-0.477674,2.36437,,,,,,,,,,,,,,
-0.477549,2.36437,,,,,,,,,,,,,,
-0.477424,2.36471,,,,,,,,,,,,,,
-0.477299,2.36471,,,,,,,,,,,,,,
-0.477174,2.36437,,,,,,,,,,,,,,
-0.477049,2.36471,,,,,,,,,,,,,,
-0.476924,2.36437,,,,,,,,,,,,,,
-0.476799,2.36471,,,,,,,,,,,,,,
-0.476674,2.36369,,,,,,,,,,,,,,
-0.476549,2.36471,,,,,,,,,,,,,,
-0.476424,2.36403,,,,,,,,,,,,,,
-0.476299,2.36471,,,,,,,,,,,,,,
-0.476174,2.36403,,,,,,,,,,,,,,
-0.476049,2.36505,,,,,,,,,,,,,,
-0.475924,2.36403,,,,,,,,,,,,,,
-0.475799,2.36471,,,,,,,,,,,,,,
-0.475674,2.36437,,,,,,,,,,,,,,
-0.475549,2.3654,,,,,,,,,,,,,,
-0.475424,2.36471,,,,,,,,,,,,,,
-0.475299,2.36505,,,,,,,,,,,,,,
-0.475174,2.36471,,,,,,,,,,,,,,
-0.475049,2.3654,,,,,,,,,,,,,,
-0.474924,2.36471,,,,,,,,,,,,,,
-0.474799,2.3654,,,,,,,,,,,,,,
-0.474674,2.36505,,,,,,,,,,,,,,
-0.474549,2.3654,,,,,,,,,,,,,,
-0.474424,2.36437,,,,,,,,,,,,,,
-0.474299,2.3654,,,,,,,,,,,,,,
-0.474174,2.36471,,,,,,,,,,,,,,
-0.474049,2.3654,,,,,,,,,,,,,,
-0.473924,2.36471,,,,,,,,,,,,,,
-0.473799,2.36505,,,,,,,,,,,,,,
-0.473674,2.36471,,,,,,,,,,,,,,
-0.473549,2.36574,,,,,,,,,,,,,,
-0.473424,2.36437,,,,,,,,,,,,,,
-0.473299,2.36471,,,,,,,,,,,,,,
-0.473174,2.36471,,,,,,,,,,,,,,
-0.473049,2.3654,,,,,,,,,,,,,,
-0.472924,2.36471,,,,,,,,,,,,,,
-0.472799,2.36574,,,,,,,,,,,,,,
-0.472674,2.3654,,,,,,,,,,,,,,
-0.472549,2.36642,,,,,,,,,,,,,,
-0.472424,2.36574,,,,,,,,,,,,,,
-0.472299,2.36642,,,,,,,,,,,,,,
-0.472174,2.36574,,,,,,,,,,,,,,
-0.472049,2.36642,,,,,,,,,,,,,,
-0.471924,2.36574,,,,,,,,,,,,,,
-0.471799,2.36676,,,,,,,,,,,,,,
-0.471674,2.36574,,,,,,,,,,,,,,
-0.471549,2.36642,,,,,,,,,,,,,,
-0.471424,2.36574,,,,,,,,,,,,,,
-0.471299,2.36642,,,,,,,,,,,,,,
-0.471174,2.36574,,,,,,,,,,,,,,
-0.471049,2.36608,,,,,,,,,,,,,,
-0.470924,2.3654,,,,,,,,,,,,,,
-0.470799,2.36642,,,,,,,,,,,,,,
-0.470674,2.36608,,,,,,,,,,,,,,
-0.470549,2.36642,,,,,,,,,,,,,,
-0.470424,2.36608,,,,,,,,,,,,,,
-0.470299,2.36642,,,,,,,,,,,,,,
-0.470174,2.36608,,,,,,,,,,,,,,
-0.470049,2.36676,,,,,,,,,,,,,,
-0.469924,2.36642,,,,,,,,,,,,,,
-0.469799,2.36711,,,,,,,,,,,,,,
-0.469674,2.36642,,,,,,,,,,,,,,
-0.469549,2.36676,,,,,,,,,,,,,,
-0.469424,2.36608,,,,,,,,,,,,,,
-0.469299,2.36676,,,,,,,,,,,,,,
-0.469174,2.36642,,,,,,,,,,,,,,
-0.469049,2.36711,,,,,,,,,,,,,,
-0.468924,2.36676,,,,,,,,,,,,,,
-0.468799,2.36745,,,,,,,,,,,,,,
-0.468674,2.36676,,,,,,,,,,,,,,
-0.468549,2.36779,,,,,,,,,,,,,,
-0.468424,2.36676,,,,,,,,,,,,,,
-0.468299,2.36779,,,,,,,,,,,,,,
-0.468174,2.36711,,,,,,,,,,,,,,
-0.468049,2.36779,,,,,,,,,,,,,,
-0.467924,2.36711,,,,,,,,,,,,,,
-0.467799,2.36779,,,,,,,,,,,,,,
-0.467674,2.36711,,,,,,,,,,,,,,
-0.467549,2.36779,,,,,,,,,,,,,,
-0.467424,2.36711,,,,,,,,,,,,,,
-0.467299,2.36779,,,,,,,,,,,,,,
-0.467174,2.36745,,,,,,,,,,,,,,
-0.467049,2.36847,,,,,,,,,,,,,,
-0.466924,2.36711,,,,,,,,,,,,,,
-0.466799,2.36745,,,,,,,,,,,,,,
-0.466674,2.36711,,,,,,,,,,,,,,
-0.466549,2.36745,,,,,,,,,,,,,,
-0.466424,2.36676,,,,,,,,,,,,,,
-0.466299,2.36745,,,,,,,,,,,,,,
-0.466174,2.36676,,,,,,,,,,,,,,
-0.466049,2.36711,,,,,,,,,,,,,,
-0.465924,2.36676,,,,,,,,,,,,,,
-0.465799,2.36676,,,,,,,,,,,,,,
-0.465674,2.36642,,,,,,,,,,,,,,
-0.465549,2.36676,,,,,,,,,,,,,,
-0.465424,2.36642,,,,,,,,,,,,,,
-0.465299,2.36711,,,,,,,,,,,,,,
-0.465174,2.36676,,,,,,,,,,,,,,
-0.465049,2.36745,,,,,,,,,,,,,,
-0.464924,2.36676,,,,,,,,,,,,,,
-0.464799,2.36745,,,,,,,,,,,,,,
-0.464674,2.36711,,,,,,,,,,,,,,
-0.464549,2.36745,,,,,,,,,,,,,,
-0.464424,2.36745,,,,,,,,,,,,,,
-0.464299,2.36813,,,,,,,,,,,,,,
-0.464174,2.36711,,,,,,,,,,,,,,
-0.464049,2.36779,,,,,,,,,,,,,,
-0.463924,2.36711,,,,,,,,,,,,,,
-0.463799,2.36779,,,,,,,,,,,,,,
-0.463674,2.36711,,,,,,,,,,,,,,
-0.463549,2.36847,,,,,,,,,,,,,,
-0.463424,2.36745,,,,,,,,,,,,,,
-0.463299,2.36847,,,,,,,,,,,,,,
-0.463174,2.36779,,,,,,,,,,,,,,
-0.463049,2.36813,,,,,,,,,,,,,,
-0.462924,2.36779,,,,,,,,,,,,,,
-0.462799,2.36847,,,,,,,,,,,,,,
-0.462674,2.36745,,,,,,,,,,,,,,
-0.462549,2.36847,,,,,,,,,,,,,,
-0.462424,2.36779,,,,,,,,,,,,,,
-0.462299,2.36847,,,,,,,,,,,,,,
-0.462174,2.36779,,,,,,,,,,,,,,
-0.462049,2.36779,,,,,,,,,,,,,,
-0.461924,2.36711,,,,,,,,,,,,,,
-0.461799,2.36779,,,,,,,,,,,,,,
-0.461674,2.36745,,,,,,,,,,,,,,
-0.461549,2.36916,,,,,,,,,,,,,,
-0.461424,2.36813,,,,,,,,,,,,,,
-0.461299,2.36847,,,,,,,,,,,,,,
-0.461174,2.36779,,,,,,,,,,,,,,
-0.461049,2.36847,,,,,,,,,,,,,,
-0.460924,2.36813,,,,,,,,,,,,,,
-0.460799,2.36847,,,,,,,,,,,,,,
-0.460674,2.36813,,,,,,,,,,,,,,
-0.460549,2.36881,,,,,,,,,,,,,,
-0.460424,2.36847,,,,,,,,,,,,,,
-0.460299,2.36916,,,,,,,,,,,,,,
-0.460174,2.36847,,,,,,,,,,,,,,
-0.460049,2.36916,,,,,,,,,,,,,,
-0.459924,2.36847,,,,,,,,,,,,,,
-0.459799,2.36881,,,,,,,,,,,,,,
-0.459674,2.36847,,,,,,,,,,,,,,
-0.459549,2.36847,,,,,,,,,,,,,,
-0.459424,2.36813,,,,,,,,,,,,,,
-0.459299,2.36881,,,,,,,,,,,,,,
-0.459174,2.36813,,,,,,,,,,,,,,
-0.459049,2.36881,,,,,,,,,,,,,,
-0.458924,2.36813,,,,,,,,,,,,,,
-0.458799,2.36916,,,,,,,,,,,,,,
-0.458674,2.36916,,,,,,,,,,,,,,
-0.458549,2.36916,,,,,,,,,,,,,,
-0.458424,2.36847,,,,,,,,,,,,,,
-0.458299,2.36881,,,,,,,,,,,,,,
-0.458174,2.36881,,,,,,,,,,,,,,
-0.458049,2.36881,,,,,,,,,,,,,,
-0.457924,2.36847,,,,,,,,,,,,,,
-0.457799,2.36847,,,,,,,,,,,,,,
-0.457674,2.36847,,,,,,,,,,,,,,
-0.457549,2.36881,,,,,,,,,,,,,,
-0.457424,2.36916,,,,,,,,,,,,,,
-0.457299,2.36916,,,,,,,,,,,,,,
-0.457174,2.36916,,,,,,,,,,,,,,
-0.457049,2.36916,,,,,,,,,,,,,,
-0.456924,2.36916,,,,,,,,,,,,,,
-0.456799,2.3695,,,,,,,,,,,,,,
-0.456674,2.36916,,,,,,,,,,,,,,
-0.456549,2.3695,,,,,,,,,,,,,,
-0.456424,2.36916,,,,,,,,,,,,,,
-0.456299,2.36984,,,,,,,,,,,,,,
-0.456174,2.36984,,,,,,,,,,,,,,
-0.456049,2.36984,,,,,,,,,,,,,,
-0.455924,2.36984,,,,,,,,,,,,,,
-0.455799,2.3695,,,,,,,,,,,,,,
-0.455674,2.36984,,,,,,,,,,,,,,
-0.455549,2.36984,,,,,,,,,,,,,,
-0.455424,2.3695,,,,,,,,,,,,,,
-0.455299,2.36984,,,,,,,,,,,,,,
-0.455174,2.36984,,,,,,,,,,,,,,
-0.455049,2.37018,,,,,,,,,,,,,,
-0.454924,2.37018,,,,,,,,,,,,,,
-0.454799,2.3695,,,,,,,,,,,,,,
-0.454674,2.36984,,,,,,,,,,,,,,
-0.454549,2.36984,,,,,,,,,,,,,,
-0.454424,2.37018,,,,,,,,,,,,,,
-0.454299,2.36984,,,,,,,,,,,,,,
-0.454174,2.37018,,,,,,,,,,,,,,
-0.454049,2.36984,,,,,,,,,,,,,,
-0.453924,2.37018,,,,,,,,,,,,,,
-0.453799,2.36984,,,,,,,,,,,,,,
-0.453674,2.37087,,,,,,,,,,,,,,
-0.453549,2.37018,,,,,,,,,,,,,,
-0.453424,2.37087,,,,,,,,,,,,,,
-0.453299,2.37018,,,,,,,,,,,,,,
-0.453174,2.37052,,,,,,,,,,,,,,
-0.453049,2.37018,,,,,,,,,,,,,,
-0.452924,2.37087,,,,,,,,,,,,,,
-0.452799,2.37052,,,,,,,,,,,,,,
-0.452674,2.37087,,,,,,,,,,,,,,
-0.452549,2.37087,,,,,,,,,,,,,,
-0.452424,2.37121,,,,,,,,,,,,,,
-0.452299,2.37087,,,,,,,,,,,,,,
-0.452174,2.37087,,,,,,,,,,,,,,
-0.452049,2.37087,,,,,,,,,,,,,,
-0.451924,2.37052,,,,,,,,,,,,,,
-0.451799,2.37052,,,,,,,,,,,,,,
-0.451674,2.37121,,,,,,,,,,,,,,
-0.451549,2.37087,,,,,,,,,,,,,,
-0.451424,2.37121,,,,,,,,,,,,,,
-0.451299,2.37087,,,,,,,,,,,,,,
-0.451174,2.37121,,,,,,,,,,,,,,
-0.451049,2.37121,,,,,,,,,,,,,,
-0.450924,2.37155,,,,,,,,,,,,,,
-0.450799,2.37121,,,,,,,,,,,,,,
-0.450674,2.37121,,,,,,,,,,,,,,
-0.450549,2.37155,,,,,,,,,,,,,,
-0.450424,2.37189,,,,,,,,,,,,,,
-0.450299,2.37121,,,,,,,,,,,,,,
-0.450174,2.37155,,,,,,,,,,,,,,
-0.450049,2.37121,,,,,,,,,,,,,,
-0.449924,2.37121,,,,,,,,,,,,,,
-0.449799,2.37121,,,,,,,,,,,,,,
-0.449674,2.37121,,,,,,,,,,,,,,
-0.449549,2.37052,,,,,,,,,,,,,,
-0.449424,2.37087,,,,,,,,,,,,,,
-0.449299,2.37018,,,,,,,,,,,,,,
-0.449174,2.37087,,,,,,,,,,,,,,
-0.449049,2.37052,,,,,,,,,,,,,,
-0.448924,2.37121,,,,,,,,,,,,,,
-0.448799,2.37087,,,,,,,,,,,,,,
-0.448674,2.37155,,,,,,,,,,,,,,
-0.448549,2.37121,,,,,,,,,,,,,,
-0.448424,2.37155,,,,,,,,,,,,,,
-0.448299,2.37087,,,,,,,,,,,,,,
-0.448174,2.37155,,,,,,,,,,,,,,
-0.448049,2.37121,,,,,,,,,,,,,,
-0.447924,2.37189,,,,,,,,,,,,,,
-0.447799,2.37121,,,,,,,,,,,,,,
-0.447674,2.37189,,,,,,,,,,,,,,
-0.447549,2.37121,,,,,,,,,,,,,,
-0.447424,2.37189,,,,,,,,,,,,,,
-0.447299,2.37155,,,,,,,,,,,,,,
-0.447174,2.37257,,,,,,,,,,,,,,
-0.447049,2.37223,,,,,,,,,,,,,,
-0.446924,2.37292,,,,,,,,,,,,,,
-0.446799,2.37257,,,,,,,,,,,,,,
-0.446674,2.37326,,,,,,,,,,,,,,
-0.446549,2.37189,,,,,,,,,,,,,,
-0.446424,2.37257,,,,,,,,,,,,,,
