#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-13 22:34:45.432
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.468908,1.58165
-0.468783,1.58199
-0.468658,1.58267
-0.468533,1.58267
-0.468408,1.58267
-0.468283,1.58233
-0.468158,1.5837
-0.468033,1.58336
-0.467908,1.5837
-0.467783,1.58438
-0.467658,1.58404
-0.467533,1.58404
-0.467408,1.58336
-0.467283,1.5837
-0.467158,1.58302
-0.467033,1.58165
-0.466908,1.58302
-0.466783,1.58507
-0.466658,1.58404
-0.466533,1.58336
-0.466408,1.58438
-0.466283,1.58473
-0.466158,1.58336
-0.466033,1.58267
-0.465908,1.58233
-0.465783,1.58233
-0.465658,1.58267
-0.465533,1.58233
-0.465408,1.58199
-0.465283,1.58302
-0.465158,1.58233
-0.465033,1.58233
-0.464908,1.58233
-0.464783,1.58199
-0.464658,1.58267
-0.464533,1.58233
-0.464408,1.58302
-0.464283,1.58267
-0.464158,1.58233
-0.464033,1.58199
-0.463908,1.58233
-0.463783,1.58233
-0.463658,1.58233
-0.463533,1.58267
-0.463408,1.58267
-0.463283,1.58233
-0.463158,1.58267
-0.463033,1.58233
-0.462908,1.58233
-0.462783,1.58267
-0.462658,1.58199
-0.462533,1.58199
-0.462408,1.58233
-0.462283,1.58267
-0.462158,1.58267
-0.462033,1.58233
-0.461908,1.58165
-0.461783,1.58131
-0.461658,1.57994
-0.461533,1.57994
-0.461408,1.58028
-0.461283,1.58165
-0.461158,1.58131
-0.461033,1.58165
-0.460908,1.58165
-0.460783,1.58097
-0.460658,1.58062
-0.460533,1.58199
-0.460408,1.58233
-0.460283,1.58336
-0.460158,1.58336
-0.460033,1.58233
-0.459908,1.58233
-0.459783,1.58267
-0.459658,1.58267
-0.459533,1.58267
-0.459408,1.58233
-0.459283,1.58233
-0.459158,1.58233
-0.459033,1.58165
-0.458908,1.58199
-0.458783,1.58199
-0.458658,1.58199
-0.458533,1.58199
-0.458408,1.58199
-0.458283,1.58267
-0.458158,1.58302
-0.458033,1.58302
-0.457908,1.58233
-0.457783,1.58267
-0.457658,1.5837
-0.457533,1.58404
-0.457408,1.58404
-0.457283,1.5837
-0.457158,1.58438
-0.457033,1.58438
-0.456908,1.5837
-0.456783,1.5837
-0.456658,1.5837
-0.456533,1.58302
-0.456408,1.58233
-0.456283,1.58267
-0.456158,1.58336
-0.456033,1.58302
-0.455908,1.58267
-0.455783,1.58267
-0.455658,1.58336
-0.455533,1.58404
-0.455408,1.58336
-0.455283,1.58302
-0.455158,1.58473
-0.455033,1.58438
-0.454908,1.58438
-0.454783,1.58404
-0.454658,1.58404
-0.454533,1.58507
-0.454408,1.5837
-0.454283,1.5837
-0.454158,1.5837
-0.454033,1.58404
-0.453908,1.58336
-0.453783,1.58267
-0.453658,1.58336
-0.453533,1.58199
-0.453408,1.58131
-0.453283,1.58097
-0.453158,1.58062
-0.453033,1.58165
-0.452908,1.58165
-0.452783,1.58131
-0.452658,1.58165
-0.452533,1.58097
-0.452408,1.58131
-0.452283,1.58131
-0.452158,1.58233
-0.452033,1.58336
-0.451908,1.58302
-0.451783,1.58267
-0.451658,1.58404
-0.451533,1.5837
-0.451408,1.58302
-0.451283,1.58336
-0.451158,1.58302
-0.451033,1.58267
-0.450908,1.58336
-0.450783,1.58302
-0.450658,1.58302
-0.450533,1.58336
-0.450408,1.58267
-0.450283,1.58233
-0.450158,1.58336
-0.450033,1.58336
-0.449908,1.58267
-0.449783,1.58233
-0.449658,1.58165
-0.449533,1.58336
-0.449408,1.58267
-0.449283,1.58199
-0.449158,1.58165
-0.449033,1.58165
-0.448908,1.58131
-0.448783,1.58165
-0.448658,1.58199
-0.448533,1.58199
-0.448408,1.58199
-0.448283,1.58199
-0.448158,1.58165
