#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-22 13:56:41.748
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1.8 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.483208,2.13742
-0.483083,2.13707
-0.482958,2.13707
-0.482833,2.13742
-0.482708,2.13707
-0.482583,2.13707
-0.482458,2.13707
-0.482333,2.13707
-0.482208,2.13707
-0.482083,2.13707
-0.481958,2.13707
-0.481833,2.13707
-0.481708,2.13776
-0.481583,2.13707
-0.481458,2.13673
-0.481333,2.13673
-0.481208,2.13605
-0.481083,2.13571
-0.480958,2.13639
-0.480833,2.13673
-0.480708,2.13742
-0.480583,2.13707
-0.480458,2.13673
-0.480333,2.13673
-0.480208,2.13537
-0.480083,2.13502
-0.479958,2.13639
-0.479833,2.13605
-0.479708,2.13673
-0.479583,2.13673
-0.479458,2.13639
-0.479333,2.13639
-0.479208,2.13639
-0.479083,2.13537
-0.478958,2.13537
-0.478833,2.13537
-0.478708,2.13571
-0.478583,2.13605
-0.478458,2.13537
-0.478333,2.13502
-0.478208,2.13502
-0.478083,2.13502
-0.477958,2.13468
-0.477833,2.134
-0.477708,2.134
-0.477583,2.13297
-0.477458,2.13297
-0.477333,2.13229
-0.477208,2.13229
-0.477083,2.13263
-0.476958,2.13229
-0.476833,2.13195
-0.476708,2.13161
-0.476583,2.13161
-0.476458,2.13126
-0.476333,2.13058
-0.476208,2.13024
-0.476083,2.13024
-0.475958,2.1299
-0.475833,2.12955
-0.475708,2.12921
-0.475583,2.12921
-0.475458,2.12853
-0.475333,2.12887
-0.475208,2.12853
-0.475083,2.12819
-0.474958,2.12853
-0.474833,2.12853
-0.474708,2.12853
-0.474583,2.12853
-0.474458,2.12785
-0.474333,2.12819
-0.474208,2.12819
-0.474083,2.12819
-0.473958,2.12785
-0.473833,2.12785
-0.473708,2.12716
-0.473583,2.12716
-0.473458,2.12716
-0.473333,2.12682
-0.473208,2.12682
-0.473083,2.12648
-0.472958,2.12579
-0.472833,2.12614
-0.472708,2.12614
-0.472583,2.12614
-0.472458,2.12579
-0.472333,2.12511
-0.472208,2.12443
-0.472083,2.12443
-0.471958,2.12409
-0.471833,2.12409
-0.471708,2.12443
-0.471583,2.12409
-0.471458,2.12409
-0.471333,2.12374
-0.471208,2.12306
-0.471083,2.12374
-0.470958,2.12409
-0.470833,2.12409
-0.470708,2.12443
-0.470583,2.12409
-0.470458,2.12374
-0.470333,2.12374
-0.470208,2.1234
-0.470083,2.12374
-0.469958,2.12374
-0.469833,2.12374
-0.469708,2.1234
-0.469583,2.12306
-0.469458,2.12306
-0.469333,2.1234
-0.469208,2.12272
-0.469083,2.12238
-0.468958,2.12204
-0.468833,2.12204
-0.468708,2.12204
-0.468583,2.12204
-0.468458,2.12169
-0.468333,2.12169
-0.468208,2.12135
-0.468083,2.12067
-0.467958,2.12067
-0.467833,2.12033
-0.467708,2.11998
-0.467583,2.11998
-0.467458,2.1193
-0.467333,2.11862
-0.467208,2.11896
-0.467083,2.11862
-0.466958,2.11828
-0.466833,2.11828
-0.466708,2.11759
-0.466583,2.11759
-0.466458,2.11759
-0.466333,2.11793
-0.466208,2.11725
-0.466083,2.11725
-0.465958,2.11725
-0.465833,2.11725
-0.465708,2.11725
-0.465583,2.11759
-0.465458,2.11793
-0.465333,2.11793
-0.465208,2.11759
-0.465083,2.11759
-0.464958,2.11793
-0.464833,2.11828
-0.464708,2.11896
-0.464583,2.1193
-0.464458,2.11896
-0.464333,2.1193
-0.464208,2.11896
-0.464083,2.11828
-0.463958,2.11964
-0.463833,2.11998
-0.463708,2.12033
-0.463583,2.12033
-0.463458,2.12067
-0.463333,2.12033
-0.463208,2.11964
-0.463083,2.12067
-0.462958,2.12101
-0.462833,2.12135
-0.462708,2.12135
-0.462583,2.12135
-0.462458,2.12101
-0.462333,2.12033
-0.462208,2.12067
-0.462083,2.12101
-0.461958,2.12135
-0.461833,2.12169
-0.461708,2.12169
-0.461583,2.12204
-0.461458,2.12272
-0.461333,2.12238
-0.461208,2.12272
-0.461083,2.12306
-0.460958,2.12272
-0.460833,2.12306
-0.460708,2.12306
-0.460583,2.12374
-0.460458,2.12511
-0.460333,2.12511
-0.460208,2.12511
-0.460083,2.12545
-0.459958,2.12579
-0.459833,2.12579
-0.459708,2.12648
-0.459583,2.12716
-0.459458,2.12716
-0.459333,2.12819
-0.459208,2.12887
-0.459083,2.12921
-0.458958,2.12955
-0.458833,2.1299
-0.458708,2.13024
-0.458583,2.13058
-0.458458,2.13058
-0.458333,2.13126
-0.458208,2.13161
-0.458083,2.13195
-0.457958,2.13229
-0.457833,2.13263
-0.457708,2.13263
-0.457583,2.13331
-0.457458,2.13366
-0.457333,2.134
-0.457208,2.13366
-0.457083,2.13331
-0.456958,2.13434
-0.456833,2.13468
-0.456708,2.13468
-0.456583,2.13468
-0.456458,2.13434
-0.456333,2.13502
-0.456208,2.13502
-0.456083,2.13468
-0.455958,2.13468
-0.455833,2.13537
-0.455708,2.13537
-0.455583,2.13605
-0.455458,2.13639
-0.455333,2.13673
-0.455208,2.13707
-0.455083,2.13673
-0.454958,2.13707
-0.454833,2.1381
-0.454708,2.13844
-0.454583,2.13913
-0.454458,2.14015
-0.454333,2.14049
-0.454208,2.14083
-0.454083,2.14152
-0.453958,2.14186
-0.453833,2.14254
-0.453708,2.14323
-0.453583,2.14391
-0.453458,2.14528
-0.453333,2.14562
-0.453208,2.14596
-0.453083,2.14699
-0.452958,2.14767
-0.452833,2.14801
-0.452708,2.1487
-0.452583,2.14938
-0.452458,2.15006
-0.452333,2.15075
-0.452208,2.15143
-0.452083,2.15211
-0.451958,2.1528
-0.451833,2.15314
-0.451708,2.15382
-0.451583,2.15416
-0.451458,2.15451
-0.451333,2.15485
-0.451208,2.15553
-0.451083,2.15587
-0.450958,2.15587
-0.450833,2.15622
-0.450708,2.15656
-0.450583,2.1569
-0.450458,2.15724
-0.450333,2.15758
-0.450208,2.15724
-0.450083,2.15758
-0.449958,2.15758
-0.449833,2.15792
-0.449708,2.15861
-0.449583,2.15861
-0.449458,2.15861
-0.449333,2.15929
-0.449208,2.15997
-0.449083,2.16032
-0.448958,2.161
-0.448833,2.16134
-0.448708,2.16203
-0.448583,2.16203
-0.448458,2.16203
-0.448333,2.16203
-0.448208,2.16168
-0.448083,2.16237
-0.447958,2.16271
-0.447833,2.16339
-0.447708,2.16339
-0.447583,2.16339
-0.447458,2.16373
-0.447333,2.16339
-0.447208,2.16271
-0.447083,2.16305
-0.446958,2.16339
-0.446833,2.16408
-0.446708,2.16442
-0.446583,2.16408
-0.446458,2.16408
-0.446333,2.16442
-0.446208,2.16271
-0.446083,2.16339
-0.445958,2.16408
-0.445833,2.16442
-0.445708,2.16476
-0.445583,2.16476
-0.445458,2.16476
-0.445333,2.16476
-0.445208,2.1651
-0.445083,2.16544
-0.444958,2.16579
-0.444833,2.1651
-0.444708,2.16544
-0.444583,2.16647
-0.444458,2.16579
-0.444333,2.16613
-0.444208,2.16715
-0.444083,2.16715
-0.443958,2.16749
-0.443833,2.16886
-0.443708,2.1692
-0.443583,2.16989
-0.443458,2.17023
-0.443333,2.17091
-0.443208,2.17125
-0.443083,2.17125
-0.442958,2.1716
-0.442833,2.17194
-0.442708,2.17125
-0.442583,2.17194
-0.442458,2.17228
-0.442333,2.17194
-0.442208,2.17228
-0.442083,2.17228
-0.441958,2.17194
-0.441833,2.17194
-0.441708,2.17194
-0.441583,2.17194
-0.441458,2.17125
-0.441333,2.17057
-0.441208,2.17091
-0.441083,2.17057
-0.440958,2.16989
-0.440833,2.16989
-0.440708,2.1692
-0.440583,2.16886
-0.440458,2.16852
-0.440333,2.16818
-0.440208,2.16784
-0.440083,2.16749
-0.439958,2.16715
-0.439833,2.16647
-0.439708,2.16647
-0.439583,2.16613
-0.439458,2.16647
-0.439333,2.16613
-0.439208,2.16579
-0.439083,2.16613
-0.438958,2.1651
-0.438833,2.1651
-0.438708,2.16544
-0.438583,2.16579
-0.438458,2.16579
-0.438333,2.16613
-0.438208,2.16613
-0.438083,2.16613
-0.437958,2.16544
-0.437833,2.16647
-0.437708,2.16715
-0.437583,2.16784
-0.437458,2.16818
-0.437333,2.16852
-0.437208,2.1692
-0.437083,2.1692
-0.436958,2.1692
-0.436833,2.1692
-0.436708,2.16955
-0.436583,2.16989
-0.436458,2.17057
-0.436333,2.17023
-0.436208,2.17091
-0.436083,2.17091
-0.435958,2.17125
-0.435833,2.1716
-0.435708,2.17125
-0.435583,2.17091
-0.435458,2.17194
-0.435333,2.17194
-0.435208,2.17228
-0.435083,2.17194
-0.434958,2.17228
-0.434833,2.17262
-0.434708,2.17262
-0.434583,2.17262
-0.434458,2.17262
-0.434333,2.17262
-0.434208,2.17296
-0.434083,2.17331
-0.433958,2.17296
-0.433833,2.17331
-0.433708,2.17365
-0.433583,2.17296
-0.433458,2.17365
-0.433333,2.17331
-0.433208,2.17296
-0.433083,2.17365
-0.432958,2.17365
-0.432833,2.17365
-0.432708,2.17399
-0.432583,2.17365
-0.432458,2.17365
-0.432333,2.17399
-0.432208,2.17399
-0.432083,2.17433
-0.431958,2.17433
-0.431833,2.17433
-0.431708,2.17501
-0.431583,2.1757
-0.431458,2.17536
-0.431333,2.1757
-0.431208,2.1757
-0.431083,2.17467
-0.430958,2.17536
-0.430833,2.17604
-0.430708,2.17672
-0.430583,2.17741
-0.430458,2.17741
-0.430333,2.17741
-0.430208,2.17638
-0.430083,2.17741
-0.429958,2.17775
-0.429833,2.17775
-0.429708,2.17843
-0.429583,2.17843
-0.429458,2.17877
-0.429333,2.17877
-0.429208,2.17877
-0.429083,2.17809
-0.428958,2.17809
-0.428833,2.17843
-0.428708,2.17912
-0.428583,2.17912
-0.428458,2.17946
-0.428333,2.17946
-0.428208,2.17912
-0.428083,2.17946
-0.427958,2.17946
-0.427833,2.1798
-0.427708,2.1798
-0.427583,2.17946
-0.427458,2.17946
-0.427333,2.17946
-0.427208,2.17946
-0.427083,2.18048
-0.426958,2.18082
-0.426833,2.18082
-0.426708,2.18117
-0.426583,2.18151
-0.426458,2.18151
-0.426333,2.18219
-0.426208,2.18185
-0.426083,2.18185
-0.425958,2.18219
-0.425833,2.18185
-0.425708,2.18219
-0.425583,2.18219
-0.425458,2.18219
-0.425333,2.18219
-0.425208,2.18253
-0.425083,2.18219
-0.424958,2.18288
-0.424833,2.18288
-0.424708,2.18253
-0.424583,2.18253
-0.424458,2.18253
-0.424333,2.18253
-0.424208,2.18253
-0.424083,2.18253
-0.423958,2.18253
-0.423833,2.18253
-0.423708,2.18219
-0.423583,2.18253
-0.423458,2.18253
-0.423333,2.18219
-0.423208,2.18253
-0.423083,2.18288
-0.422958,2.18288
-0.422833,2.18288
-0.422708,2.18288
-0.422583,2.18185
-0.422458,2.18288
-0.422333,2.18253
-0.422208,2.18322
-0.422083,2.18322
-0.421958,2.18356
-0.421833,2.18356
-0.421708,2.18288
-0.421583,2.18356
-0.421458,2.1839
-0.421333,2.18424
-0.421208,2.18458
-0.421083,2.18527
-0.420958,2.18527
-0.420833,2.18493
-0.420708,2.18458
-0.420583,2.18527
-0.420458,2.18595
-0.420333,2.18664
-0.420208,2.18698
-0.420083,2.18698
-0.419958,2.18732
-0.419833,2.18732
-0.419708,2.18732
-0.419583,2.18766
-0.419458,2.18766
-0.419333,2.188
-0.419208,2.188
-0.419083,2.188
-0.418958,2.188
-0.418833,2.18869
-0.418708,2.18937
-0.418583,2.18971
-0.418458,2.18937
-0.418333,2.18971
-0.418208,2.18971
-0.418083,2.18903
-0.417958,2.18903
-0.417833,2.18903
-0.417708,2.18903
-0.417583,2.18937
-0.417458,2.18869
-0.417333,2.18869
-0.417208,2.18869
-0.417083,2.188
-0.416958,2.188
-0.416833,2.18766
-0.416708,2.18766
-0.416583,2.188
-0.416458,2.18698
-0.416333,2.18698
-0.416208,2.18698
-0.416083,2.18664
-0.415958,2.18732
-0.415833,2.188
-0.415708,2.18834
-0.415583,2.18937
-0.415458,2.18869
-0.415333,2.188
-0.415208,2.18732
-0.415083,2.18766
-0.414958,2.18766
-0.414833,2.18698
-0.414708,2.18664
-0.414583,2.18595
-0.414458,2.18561
-0.414333,2.18527
-0.414208,2.18493
-0.414083,2.18527
-0.413958,2.18322
-0.413833,2.1839
-0.413708,2.18424
-0.413583,2.18493
-0.413458,2.18493
-0.413333,2.18458
-0.413208,2.18458
-0.413083,2.18458
-0.412958,2.18322
-0.412833,2.18253
-0.412708,2.18356
-0.412583,2.18424
-0.412458,2.1839
-0.412333,2.1839
-0.412208,2.1839
-0.412083,2.1839
-0.411958,2.18356
-0.411833,2.18322
-0.411708,2.18322
-0.411583,2.18322
-0.411458,2.18322
-0.411333,2.18322
-0.411208,2.18322
-0.411083,2.18322
-0.410958,2.18288
-0.410833,2.18219
-0.410708,2.18185
-0.410583,2.18185
-0.410458,2.18253
-0.410333,2.18219
-0.410208,2.18253
-0.410083,2.18253
-0.409958,2.18219
-0.409833,2.18253
-0.409708,2.18219
-0.409583,2.18219
-0.409458,2.18185
-0.409333,2.18185
-0.409208,2.18185
-0.409083,2.18151
-0.408958,2.18151
-0.408833,2.18185
-0.408708,2.18219
-0.408583,2.18185
-0.408458,2.18219
-0.408333,2.18185
-0.408208,2.18219
-0.408083,2.18219
-0.407958,2.18219
-0.407833,2.18253
-0.407708,2.18219
-0.407583,2.18253
-0.407458,2.18322
-0.407333,2.18322
-0.407208,2.18288
-0.407083,2.18322
-0.406958,2.18322
-0.406833,2.18322
-0.406708,2.18322
-0.406583,2.18322
-0.406458,2.18356
-0.406333,2.18356
-0.406208,2.18322
-0.406083,2.1839
-0.405958,2.18424
-0.405833,2.18424
-0.405708,2.18458
-0.405583,2.18458
-0.405458,2.18458
-0.405333,2.18424
-0.405208,2.18424
-0.405083,2.18458
-0.404958,2.18493
-0.404833,2.18493
-0.404708,2.18493
-0.404583,2.18527
-0.404458,2.18493
-0.404333,2.18424
-0.404208,2.18424
-0.404083,2.18458
-0.403958,2.18561
-0.403833,2.18561
-0.403708,2.18595
-0.403583,2.18629
-0.403458,2.18629
-0.403333,2.18629
-0.403208,2.18664
-0.403083,2.18664
-0.402958,2.18664
-0.402833,2.18698
-0.402708,2.18664
-0.402583,2.18698
-0.402458,2.18698
-0.402333,2.18698
-0.402208,2.18732
-0.402083,2.18732
-0.401958,2.18766
-0.401833,2.188
-0.401708,2.188
-0.401583,2.188
-0.401458,2.188
-0.401333,2.18766
-0.401208,2.188
-0.401083,2.18834
-0.400958,2.18834
-0.400833,2.18834
-0.400708,2.18834
-0.400583,2.18834
-0.400458,2.18903
-0.400333,2.18971
-0.400208,2.18937
-0.400083,2.18971
-0.399958,2.1904
-0.399833,2.1904
-0.399708,2.19074
-0.399583,2.19142
-0.399458,2.19142
-0.399333,2.1921
-0.399208,2.19176
-0.399083,2.19176
-0.398958,2.19176
-0.398833,2.19245
-0.398708,2.19279
-0.398583,2.19279
-0.398458,2.19381
-0.398333,2.19347
-0.398208,2.19347
-0.398083,2.19415
-0.397958,2.19415
-0.397833,2.19279
-0.397708,2.1945
-0.397583,2.1945
-0.397458,2.19518
-0.397333,2.19552
-0.397208,2.19586
-0.397083,2.19621
-0.396958,2.19586
-0.396833,2.19484
-0.396708,2.19586
-0.396583,2.19655
-0.396458,2.19723
-0.396333,2.19791
-0.396208,2.1986
-0.396083,2.19826
-0.395958,2.19894
-0.395833,2.1986
-0.395708,2.19791
-0.395583,2.1986
-0.395458,2.19928
-0.395333,2.19997
-0.395208,2.20065
-0.395083,2.20099
-0.394958,2.20099
-0.394833,2.20167
-0.394708,2.20167
-0.394583,2.20236
-0.394458,2.20304
-0.394333,2.2027
-0.394208,2.2027
-0.394083,2.2027
-0.393958,2.20304
-0.393833,2.20407
-0.393708,2.20407
-0.393583,2.20475
-0.393458,2.20543
-0.393333,2.20509
-0.393208,2.20578
-0.393083,2.20578
-0.392958,2.20578
-0.392833,2.20612
-0.392708,2.20646
-0.392583,2.20646
-0.392458,2.20714
-0.392333,2.20714
-0.392208,2.20749
-0.392083,2.20783
-0.391958,2.20783
-0.391833,2.20851
-0.391708,2.20885
-0.391583,2.20954
-0.391458,2.20988
-0.391333,2.21022
-0.391208,2.2109
-0.391083,2.21124
-0.390958,2.21193
-0.390833,2.21193
-0.390708,2.21261
-0.390583,2.21295
-0.390458,2.21364
-0.390333,2.21432
-0.390208,2.215
-0.390083,2.215
-0.389958,2.21569
-0.389833,2.21569
-0.389708,2.21569
-0.389583,2.21637
-0.389458,2.21637
-0.389333,2.21706
-0.389208,2.21774
-0.389083,2.21706
-0.388958,2.21671
-0.388833,2.21706
-0.388708,2.21706
-0.388583,2.2174
-0.388458,2.21774
-0.388333,2.21774
-0.388208,2.21774
-0.388083,2.21774
-0.387958,2.21706
-0.387833,2.21706
-0.387708,2.2174
-0.387583,2.21774
-0.387458,2.21842
-0.387333,2.21876
-0.387208,2.21979
-0.387083,2.21979
-0.386958,2.21979
-0.386833,2.22013
-0.386708,2.21979
-0.386583,2.22013
-0.386458,2.22082
-0.386333,2.22082
-0.386208,2.22116
-0.386083,2.22184
-0.385958,2.22184
-0.385833,2.22252
-0.385708,2.22252
-0.385583,2.22252
-0.385458,2.22389
-0.385333,2.22423
-0.385208,2.22458
-0.385083,2.22492
-0.384958,2.2256
-0.384833,2.2256
-0.384708,2.22594
-0.384583,2.22628
-0.384458,2.22628
-0.384333,2.22697
-0.384208,2.22697
-0.384083,2.22697
-0.383958,2.22731
-0.383833,2.22731
-0.383708,2.22765
-0.383583,2.22799
-0.383458,2.22799
-0.383333,2.22833
-0.383208,2.22868
-0.383083,2.22868
-0.382958,2.22902
-0.382833,2.22902
-0.382708,2.22936
-0.382583,2.2297
-0.382458,2.22936
-0.382333,2.22936
-0.382208,2.22936
-0.382083,2.22936
-0.381958,2.22936
-0.381833,2.23004
-0.381708,2.2297
-0.381583,2.23004
-0.381458,2.2297
-0.381333,2.2297
-0.381208,2.22936
-0.381083,2.22902
-0.380958,2.22731
-0.380833,2.22833
-0.380708,2.22868
-0.380583,2.22902
-0.380458,2.22936
-0.380333,2.22936
-0.380208,2.22902
-0.380083,2.2297
-0.379958,2.22799
-0.379833,2.22799
-0.379708,2.22902
-0.379583,2.2297
-0.379458,2.2297
-0.379333,2.23004
-0.379208,2.2297
-0.379083,2.2297
-0.378958,2.2297
-0.378833,2.22936
-0.378708,2.22936
-0.378583,2.2297
-0.378458,2.2297
-0.378333,2.2297
-0.378208,2.2297
-0.378083,2.22936
-0.377958,2.2297
-0.377833,2.22936
-0.377708,2.22902
-0.377583,2.22868
-0.377458,2.22833
-0.377333,2.22868
-0.377208,2.22902
-0.377083,2.22902
-0.376958,2.22936
-0.376833,2.22902
-0.376708,2.22868
-0.376583,2.22936
-0.376458,2.22902
-0.376333,2.22902
-0.376208,2.22902
-0.376083,2.22868
-0.375958,2.22868
-0.375833,2.22902
-0.375708,2.22902
-0.375583,2.22902
-0.375458,2.22902
-0.375333,2.22902
-0.375208,2.22902
-0.375083,2.22902
-0.374958,2.22902
-0.374833,2.22936
-0.374708,2.22868
-0.374583,2.22902
-0.374458,2.22868
-0.374333,2.22833
-0.374208,2.22833
-0.374083,2.22833
-0.373958,2.22799
-0.373833,2.22833
-0.373708,2.22799
-0.373583,2.22765
-0.373458,2.22799
-0.373333,2.22731
-0.373208,2.22663
-0.373083,2.22628
-0.372958,2.22628
-0.372833,2.22594
-0.372708,2.22594
-0.372583,2.22594
-0.372458,2.2256
-0.372333,2.22526
-0.372208,2.22526
-0.372083,2.22389
-0.371958,2.22355
-0.371833,2.22287
-0.371708,2.22287
-0.371583,2.22252
-0.371458,2.22252
-0.371333,2.22218
-0.371208,2.22218
-0.371083,2.2215
-0.370958,2.22082
-0.370833,2.22013
-0.370708,2.22047
-0.370583,2.22116
-0.370458,2.22116
-0.370333,2.22116
-0.370208,2.22116
-0.370083,2.22116
-0.369958,2.22116
-0.369833,2.2215
-0.369708,2.22116
-0.369583,2.22184
-0.369458,2.22184
-0.369333,2.2215
-0.369208,2.2215
-0.369083,2.22184
-0.368958,2.22116
-0.368833,2.2215
-0.368708,2.22184
-0.368583,2.22184
-0.368458,2.22184
-0.368333,2.22116
-0.368208,2.22116
-0.368083,2.22116
-0.367958,2.22082
-0.367833,2.22013
-0.367708,2.22013
-0.367583,2.21979
-0.367458,2.21945
-0.367333,2.21945
-0.367208,2.21876
-0.367083,2.21842
-0.366958,2.21842
-0.366833,2.21774
-0.366708,2.21774
-0.366583,2.2174
-0.366458,2.21671
-0.366333,2.21671
-0.366208,2.21603
-0.366083,2.21535
-0.365958,2.21569
-0.365833,2.21466
-0.365708,2.215
-0.365583,2.21432
-0.365458,2.21364
-0.365333,2.2133
-0.365208,2.21295
-0.365083,2.21227
-0.364958,2.21193
-0.364833,2.21227
-0.364708,2.2109
-0.364583,2.21056
-0.364458,2.20988
-0.364333,2.20954
-0.364208,2.20783
-0.364083,2.20817
-0.363958,2.20851
-0.363833,2.20885
-0.363708,2.20851
-0.363583,2.20851
-0.363458,2.20851
-0.363333,2.20783
-0.363208,2.20612
-0.363083,2.20783
-0.362958,2.20817
-0.362833,2.20851
-0.362708,2.20783
-0.362583,2.20783
-0.362458,2.20817
-0.362333,2.20783
-0.362208,2.20714
-0.362083,2.2068
-0.361958,2.20714
-0.361833,2.2068
-0.361708,2.2068
-0.361583,2.20612
-0.361458,2.20578
-0.361333,2.20612
-0.361208,2.20612
-0.361083,2.20578
-0.360958,2.20578
-0.360833,2.20543
-0.360708,2.20509
-0.360583,2.20543
-0.360458,2.20543
-0.360333,2.20543
-0.360208,2.20543
-0.360083,2.20475
-0.359958,2.20475
-0.359833,2.20441
-0.359708,2.20407
-0.359583,2.20441
-0.359458,2.20407
-0.359333,2.20373
-0.359208,2.20407
-0.359083,2.20338
-0.358958,2.20338
-0.358833,2.20338
-0.358708,2.2027
-0.358583,2.2027
