#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-22 13:50:03.416
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 2.75 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.478575,2.9656
-0.47845,2.9656
-0.478325,2.96526
-0.4782,2.96491
-0.478075,2.96526
-0.47795,2.96491
-0.477825,2.96457
-0.4777,2.96457
-0.477575,2.96457
-0.47745,2.96457
-0.477325,2.96457
-0.4772,2.96457
-0.477075,2.96491
-0.47695,2.96423
-0.476825,2.96355
-0.4767,2.96457
-0.476575,2.96423
-0.47645,2.96423
-0.476325,2.96491
-0.4762,2.96457
-0.476075,2.96423
-0.47595,2.96457
-0.475825,2.96389
-0.4757,2.96457
-0.475575,2.96457
-0.47545,2.96457
-0.475325,2.96457
-0.4752,2.96423
-0.475075,2.96389
-0.47495,2.96457
-0.474825,2.96389
-0.4747,2.96423
-0.474575,2.96389
-0.47445,2.96355
-0.474325,2.96423
-0.4742,2.96355
-0.474075,2.96355
-0.47395,2.96389
-0.473825,2.96389
-0.4737,2.96389
-0.473575,2.96389
-0.47345,2.96355
-0.473325,2.96389
-0.4732,2.96389
-0.473075,2.96321
-0.47295,2.96321
-0.472825,2.96321
-0.4727,2.96286
-0.472575,2.96286
-0.47245,2.96218
-0.472325,2.96218
-0.4722,2.96252
-0.472075,2.96184
-0.47195,2.96218
-0.471825,2.9615
-0.4717,2.96115
-0.471575,2.9615
-0.47145,2.96115
-0.471325,2.96115
-0.4712,2.96115
-0.471075,2.96081
-0.47095,2.96081
-0.470825,2.96081
-0.4707,2.96013
-0.470575,2.96013
-0.47045,2.96013
-0.470325,2.95945
-0.4702,2.96047
-0.470075,2.95945
-0.46995,2.95945
-0.469825,2.95945
-0.4697,2.95808
-0.469575,2.95774
-0.46945,2.95842
-0.469325,2.95808
-0.4692,2.9591
-0.469075,2.95842
-0.46895,2.95842
-0.468825,2.95842
-0.4687,2.95671
-0.468575,2.95705
-0.46845,2.95739
-0.468325,2.95774
-0.4682,2.95842
-0.468075,2.95774
-0.46795,2.95774
-0.467825,2.95671
-0.4677,2.95569
-0.467575,2.95637
-0.46745,2.95705
-0.467325,2.95671
-0.4672,2.95705
-0.467075,2.95705
-0.46695,2.95637
-0.466825,2.95705
-0.4667,2.95671
-0.466575,2.95637
-0.46645,2.95705
-0.466325,2.95671
-0.4662,2.95671
-0.466075,2.95705
-0.46595,2.95671
-0.465825,2.95603
-0.4657,2.95671
-0.465575,2.95671
-0.46545,2.95705
-0.465325,2.95774
-0.4652,2.95739
-0.465075,2.95774
-0.46495,2.95808
-0.464825,2.95774
-0.4647,2.95774
-0.464575,2.95808
-0.46445,2.95808
-0.464325,2.95808
-0.4642,2.95876
-0.464075,2.95842
-0.46395,2.9591
-0.463825,2.95876
-0.4637,2.95876
-0.463575,2.9591
-0.46345,2.95876
-0.463325,2.9591
-0.4632,2.9591
-0.463075,2.95876
-0.46295,2.9591
-0.462825,2.9591
-0.4627,2.9591
-0.462575,2.95945
-0.46245,2.95979
-0.462325,2.9591
-0.4622,2.95945
-0.462075,2.9591
-0.46195,2.96013
-0.461825,2.96013
