#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-25 15:15:26.706
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.478466,1.44117
-0.478341,1.44254
-0.478216,1.4439
-0.478091,1.44595
-0.477966,1.44698
-0.477841,1.44732
-0.477716,1.44903
-0.477591,1.4504
-0.477466,1.45006
-0.477341,1.45006
-0.477216,1.45074
-0.477091,1.45211
-0.476966,1.45347
-0.476841,1.4545
-0.476716,1.45518
-0.476591,1.45655
-0.476466,1.45758
-0.476341,1.4586
-0.476216,1.45997
-0.476091,1.46134
-0.475966,1.46236
-0.475841,1.46339
-0.475716,1.46339
-0.475591,1.46441
-0.475466,1.46544
-0.475341,1.46646
-0.475216,1.46817
-0.475091,1.4692
-0.474966,1.47056
-0.474841,1.47159
-0.474716,1.47262
-0.474591,1.47364
-0.474466,1.47432
-0.474341,1.47569
-0.474216,1.47808
-0.474091,1.47945
-0.473966,1.4815
-0.473841,1.48253
-0.473716,1.48321
-0.473591,1.48389
-0.473466,1.48492
-0.473341,1.4856
-0.473216,1.48663
-0.473091,1.48697
-0.472966,1.48731
-0.472841,1.48731
-0.472716,1.48629
-0.472591,1.48629
-0.472466,1.48629
-0.472341,1.48629
-0.472216,1.48663
-0.472091,1.48765
-0.471966,1.488
-0.471841,1.48902
-0.471716,1.48971
-0.471591,1.49039
-0.471466,1.4921
-0.471341,1.49278
-0.471216,1.49278
-0.471091,1.49346
-0.470966,1.49449
-0.470841,1.49552
-0.470716,1.4962
-0.470591,1.49688
-0.470466,1.49757
-0.470341,1.49859
-0.470216,1.49962
-0.470091,1.5003
-0.469966,1.50133
-0.469841,1.50304
-0.469716,1.50474
-0.469591,1.50577
