#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-21 14:21:31.473
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1.6 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.426239,1.77682
-0.426114,1.77716
-0.425989,1.77784
-0.425864,1.77921
-0.425739,1.77955
-0.425614,1.77989
-0.425489,1.78126
-0.425364,1.78263
-0.425239,1.78331
-0.425114,1.78399
-0.424989,1.78502
-0.424864,1.78639
-0.424739,1.78707
-0.424614,1.7881
-0.424489,1.78981
-0.424364,1.78981
-0.424239,1.79151
-0.424114,1.79322
-0.423989,1.79357
-0.423864,1.79459
-0.423739,1.79664
-0.423614,1.79835
-0.423489,1.79938
-0.423364,1.8004
-0.423239,1.80143
-0.423114,1.80177
-0.422989,1.80314
-0.422864,1.80519
-0.422739,1.80621
-0.422614,1.80724
-0.422489,1.80963
-0.422364,1.81134
-0.422239,1.81202
-0.422114,1.81339
-0.421989,1.81476
-0.421864,1.81544
-0.421739,1.81612
-0.421614,1.81817
-0.421489,1.81886
-0.421364,1.81988
-0.421239,1.82159
-0.421114,1.8233
-0.420989,1.82399
-0.420864,1.82501
-0.420739,1.82638
-0.420614,1.82809
-0.420489,1.83048
-0.420364,1.83185
-0.420239,1.8339
-0.420114,1.83629
-0.419989,1.83766
-0.419864,1.83834
-0.419739,1.83971
-0.419614,1.84073
-0.419489,1.84142
-0.419364,1.8421
-0.419239,1.84347
-0.419114,1.84518
-0.418989,1.84723
-0.418864,1.84928
-0.418739,1.8503
-0.418614,1.85304
-0.418489,1.85509
-0.418364,1.8568
-0.418239,1.85885
-0.418114,1.85953
-0.417989,1.8609
-0.417864,1.86261
-0.417739,1.86363
-0.417614,1.86432
-0.417489,1.865
-0.417364,1.86603
-0.417239,1.86671
-0.417114,1.86705
-0.416989,1.86774
-0.416864,1.86876
-0.416739,1.86944
-0.416614,1.87047
-0.416489,1.8715
-0.416364,1.87252
-0.416239,1.87389
-0.416114,1.87491
-0.415989,1.87594
-0.415864,1.87765
-0.415739,1.87799
-0.415614,1.87867
-0.415489,1.88004
-0.415364,1.88107
-0.415239,1.88243
-0.415114,1.88312
-0.414989,1.88414
-0.414864,1.88517
-0.414739,1.88653
-0.414614,1.88756
-0.414489,1.88927
-0.414364,1.89029
-0.414239,1.89166
-0.414114,1.89337
-0.413989,1.89474
-0.413864,1.89611
-0.413739,1.89747
-0.413614,1.8985
-0.413489,1.90089
-0.413364,1.90192
-0.413239,1.90328
-0.413114,1.90431
-0.412989,1.90602
-0.412864,1.90704
-0.412739,1.90807
-0.412614,1.90978
-0.412489,1.91183
-0.412364,1.91354
-0.412239,1.91525
-0.412114,1.91661
-0.411989,1.91866
-0.411864,1.91935
-0.411739,1.92071
-0.411614,1.9214
-0.411489,1.92174
-0.411364,1.92311
-0.411239,1.92447
-0.411114,1.92516
-0.410989,1.92584
-0.410864,1.92653
-0.410739,1.92789
-0.410614,1.92789
-0.410489,1.92926
-0.410364,1.93029
-0.410239,1.93097
