#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-25 15:12:28.515
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.478471,2.8094
-0.478346,2.80837
-0.478221,2.80871
-0.478096,2.80769
-0.477971,2.80734
-0.477846,2.807
-0.477721,2.80598
-0.477596,2.80632
-0.477471,2.80564
-0.477346,2.80598
-0.477221,2.80598
-0.477096,2.80598
-0.476971,2.80666
-0.476846,2.80598
-0.476721,2.80598
-0.476596,2.80564
-0.476471,2.80529
-0.476346,2.80564
-0.476221,2.80564
-0.476096,2.80632
-0.475971,2.80564
-0.475846,2.80564
-0.475721,2.80564
-0.475596,2.80529
-0.475471,2.80598
-0.475346,2.80564
-0.475221,2.80598
-0.475096,2.80564
-0.474971,2.80564
-0.474846,2.80598
-0.474721,2.80564
-0.474596,2.80632
-0.474471,2.80598
-0.474346,2.80598
-0.474221,2.80632
-0.474096,2.80598
-0.473971,2.80666
-0.473846,2.80632
-0.473721,2.80666
-0.473596,2.80666
-0.473471,2.807
-0.473346,2.807
-0.473221,2.80632
-0.473096,2.80666
-0.472971,2.80632
-0.472846,2.80734
-0.472721,2.80666
-0.472596,2.807
-0.472471,2.807
-0.472346,2.80666
-0.472221,2.80734
-0.472096,2.807
-0.471971,2.80734
-0.471846,2.807
-0.471721,2.80666
-0.471596,2.80734
-0.471471,2.80666
-0.471346,2.807
-0.471221,2.80666
-0.471096,2.807
-0.470971,2.80871
-0.470846,2.80803
-0.470721,2.80837
-0.470596,2.80769
-0.470471,2.80837
-0.470346,2.80871
-0.470221,2.80837
-0.470096,2.80905
-0.469971,2.80837
-0.469846,2.8094
-0.469721,2.80803
-0.469596,2.80769
-0.469471,2.80837
-0.469346,2.80769
-0.469221,2.80837
-0.469096,2.80837
-0.468971,2.80837
-0.468846,2.80837
-0.468721,2.80871
-0.468596,2.80871
-0.468471,2.80769
-0.468346,2.80837
-0.468221,2.80803
-0.468096,2.80837
-0.467971,2.80871
-0.467846,2.80837
-0.467721,2.80905
-0.467596,2.80905
-0.467471,2.80905
-0.467346,2.8094
-0.467221,2.80905
-0.467096,2.80905
-0.466971,2.80871
-0.466846,2.80871
