#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-21 14:23:34.028
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1.6 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.424912,2.03556
-0.424787,2.03693
-0.424662,2.03864
-0.424537,2.04
-0.424412,2.04103
-0.424287,2.0424
-0.424162,2.04308
-0.424037,2.04376
-0.423912,2.0441
-0.423787,2.04547
-0.423662,2.04718
-0.423537,2.04855
-0.423412,2.04992
-0.423287,2.05162
-0.423162,2.05231
-0.423037,2.05402
-0.422912,2.0547
-0.422787,2.05607
-0.422662,2.05743
-0.422537,2.05812
-0.422412,2.05949
-0.422287,2.06017
-0.422162,2.06119
-0.422037,2.06325
-0.421912,2.06461
-0.421787,2.06564
-0.421662,2.06598
-0.421537,2.06769
-0.421412,2.06871
-0.421287,2.07077
-0.421162,2.07145
-0.421037,2.07247
-0.420912,2.07316
-0.420787,2.07418
-0.420662,2.07589
-0.420537,2.07692
-0.420412,2.0776
-0.420287,2.07897
-0.420162,2.07931
-0.420037,2.08102
-0.419912,2.08204
-0.419787,2.08273
-0.419662,2.08444
-0.419537,2.0858
-0.419412,2.08751
-0.419287,2.08922
-0.419162,2.08991
-0.419037,2.09127
-0.418912,2.09161
-0.418787,2.0923
-0.418662,2.09367
-0.418537,2.09469
-0.418412,2.09572
-0.418287,2.09674
-0.418162,2.09777
-0.418037,2.09845
-0.417912,2.09982
-0.417787,2.10153
-0.417662,2.10255
-0.417537,2.10392
-0.417412,2.10426
-0.417287,2.10529
-0.417162,2.10563
-0.417037,2.10665
-0.416912,2.10802
-0.416787,2.1087
-0.416662,2.10939
-0.416537,2.11007
-0.416412,2.1111
-0.416287,2.11246
-0.416162,2.11349
-0.416037,2.11383
-0.415912,2.11554
-0.415787,2.11622
-0.415662,2.11691
-0.415537,2.11759
-0.415412,2.11862
-0.415287,2.11998
-0.415162,2.12067
-0.415037,2.12101
-0.414912,2.12238
-0.414787,2.12272
-0.414662,2.12409
-0.414537,2.12579
-0.414412,2.12614
-0.414287,2.12785
-0.414162,2.12853
-0.414037,2.12887
-0.413912,2.13024
-0.413787,2.13126
-0.413662,2.13195
-0.413537,2.13331
-0.413412,2.134
-0.413287,2.13537
-0.413162,2.13707
-0.413037,2.13844
-0.412912,2.13913
-0.412787,2.14015
-0.412662,2.14083
-0.412537,2.1422
-0.412412,2.14254
-0.412287,2.14323
-0.412162,2.14425
-0.412037,2.14494
-0.411912,2.14664
-0.411787,2.14801
-0.411662,2.14835
-0.411537,2.15006
-0.411412,2.15075
-0.411287,2.15211
-0.411162,2.1528
-0.411037,2.15382
-0.410912,2.15587
-0.410787,2.15656
-0.410662,2.15656
-0.410537,2.15758
-0.410412,2.15792
-0.410287,2.15895
-0.410162,2.15997
-0.410037,2.16066
-0.409912,2.161
-0.409787,2.16168
-0.409662,2.16168
-0.409537,2.16305
-0.409412,2.16442
-0.409287,2.16442
-0.409162,2.1651
-0.409037,2.16579
-0.408912,2.16647
-0.408787,2.16715
-0.408662,2.16749
-0.408537,2.16749
-0.408412,2.16784
-0.408287,2.16784
-0.408162,2.16784
-0.408037,2.16715
-0.407912,2.16749
-0.407787,2.16818
-0.407662,2.16818
-0.407537,2.16818
-0.407412,2.16852
-0.407287,2.16852
-0.407162,2.1692
-0.407037,2.16955
-0.406912,2.1692
-0.406787,2.1692
-0.406662,2.16886
-0.406537,2.16955
-0.406412,2.16955
-0.406287,2.17057
-0.406162,2.17125
-0.406037,2.17023
-0.405912,2.17057
-0.405787,2.17091
-0.405662,2.17091
-0.405537,2.17091
-0.405412,2.17125
-0.405287,2.17125
-0.405162,2.1716
-0.405037,2.1716
-0.404912,2.17057
-0.404787,2.1716
-0.404662,2.1716
-0.404537,2.17091
-0.404412,2.17023
-0.404287,2.16955
-0.404162,2.16886
-0.404037,2.16852
-0.403912,2.16784
-0.403787,2.16784
-0.403662,2.16715
-0.403537,2.16681
-0.403412,2.16681
-0.403287,2.16544
-0.403162,2.1651
-0.403037,2.16476
-0.402912,2.16373
-0.402787,2.16305
-0.402662,2.16237
-0.402537,2.16134
-0.402412,2.16134
-0.402287,2.16032
-0.402162,2.15929
-0.402037,2.15827
-0.401912,2.15724
-0.401787,2.15656
-0.401662,2.15587
-0.401537,2.15451
-0.401412,2.15416
-0.401287,2.1528
-0.401162,2.15211
-0.401037,2.15177
-0.400912,2.15109
-0.400787,2.14972
-0.400662,2.1487
-0.400537,2.14733
-0.400412,2.1463
-0.400287,2.14528
-0.400162,2.14459
-0.400037,2.14323
-0.399912,2.1422
-0.399787,2.14083
-0.399662,2.14015
-0.399537,2.13878
-0.399412,2.13742
-0.399287,2.13673
-0.399162,2.13537
-0.399037,2.13331
-0.398912,2.13195
-0.398787,2.13092
-0.398662,2.1299
-0.398537,2.12853
-0.398412,2.12682
-0.398287,2.12579
-0.398162,2.12511
-0.398037,2.12374
-0.397912,2.12272
-0.397787,2.12135
-0.397662,2.11896
-0.397537,2.11793
-0.397412,2.11588
-0.397287,2.11417
-0.397162,2.11246
-0.397037,2.11007
-0.396912,2.1087
-0.396787,2.10734
-0.396662,2.10495
-0.396537,2.10324
-0.396412,2.10187
-0.396287,2.09948
-0.396162,2.09811
-0.396037,2.09743
-0.395912,2.09572
-0.395787,2.09401
-0.395662,2.0923
-0.395537,2.09093
-0.395412,2.08922
-0.395287,2.08786
-0.395162,2.08615
-0.395037,2.08512
-0.394912,2.08375
-0.394787,2.08273
-0.394662,2.08204
-0.394537,2.08102
-0.394412,2.07931
-0.394287,2.07828
-0.394162,2.07794
-0.394037,2.07726
-0.393912,2.07623
-0.393787,2.07589
-0.393662,2.07487
-0.393537,2.07384
-0.393412,2.0735
-0.393287,2.07247
-0.393162,2.07145
-0.393037,2.07179
-0.392912,2.07111
-0.392787,2.07145
-0.392662,2.07179
-0.392537,2.07111
-0.392412,2.07077
-0.392287,2.06974
-0.392162,2.06871
-0.392037,2.06906
-0.391912,2.0694
-0.391787,2.06906
-0.391662,2.06837
-0.391537,2.06803
-0.391412,2.06837
-0.391287,2.06769
-0.391162,2.06735
-0.391037,2.06666
-0.390912,2.06598
-0.390787,2.06564
-0.390662,2.06598
-0.390537,2.0653
-0.390412,2.06427
-0.390287,2.06427
-0.390162,2.06427
-0.390037,2.06393
-0.389912,2.06325
-0.389787,2.06256
-0.389662,2.06222
-0.389537,2.06188
-0.389412,2.06119
-0.389287,2.06051
-0.389162,2.06051
-0.389037,2.05983
-0.388912,2.05949
-0.388787,2.05983
-0.388662,2.05812
-0.388537,2.05778
-0.388412,2.05675
-0.388287,2.05573
-0.388162,2.05538
-0.388037,2.05436
-0.387912,2.05402
-0.387787,2.05333
-0.387662,2.05231
-0.387537,2.05128
-0.387412,2.05026
-0.387287,2.04957
-0.387162,2.04855
-0.387037,2.04786
-0.386912,2.04684
-0.386787,2.04616
-0.386662,2.04513
-0.386537,2.04479
-0.386412,2.04445
-0.386287,2.0441
-0.386162,2.04376
-0.386037,2.04342
-0.385912,2.04308
-0.385787,2.04274
-0.385662,2.04205
-0.385537,2.04137
-0.385412,2.04103
-0.385287,2.04069
-0.385162,2.04034
-0.385037,2.03966
-0.384912,2.03966
-0.384787,2.03864
-0.384662,2.03829
-0.384537,2.03864
-0.384412,2.03864
-0.384287,2.03829
-0.384162,2.03864
-0.384037,2.03761
-0.383912,2.03761
-0.383787,2.03795
-0.383662,2.03761
-0.383537,2.03761
-0.383412,2.03727
-0.383287,2.03659
-0.383162,2.03659
-0.383037,2.03624
-0.382912,2.03624
-0.382787,2.03624
-0.382662,2.0359
-0.382537,2.0359
-0.382412,2.03556
-0.382287,2.03453
-0.382162,2.03385
-0.382037,2.03351
-0.381912,2.03317
-0.381787,2.03248
-0.381662,2.03248
-0.381537,2.03248
-0.381412,2.03283
-0.381287,2.03283
-0.381162,2.03248
-0.381037,2.0318
-0.380912,2.03248
-0.380787,2.03214
-0.380662,2.0318
-0.380537,2.0318
-0.380412,2.03248
-0.380287,2.0318
-0.380162,2.03248
-0.380037,2.03317
-0.379912,2.03351
-0.379787,2.03317
-0.379662,2.03351
-0.379537,2.03248
-0.379412,2.03214
-0.379287,2.03248
-0.379162,2.0318
-0.379037,2.03146
-0.378912,2.0318
-0.378787,2.03112
-0.378662,2.03214
-0.378537,2.03214
-0.378412,2.03283
-0.378287,2.03351
-0.378162,2.03317
-0.378037,2.03351
-0.377912,2.03419
-0.377787,2.03453
-0.377662,2.03522
-0.377537,2.03556
-0.377412,2.03624
-0.377287,2.03727
-0.377162,2.03761
-0.377037,2.03829
-0.376912,2.03829
-0.376787,2.03932
-0.376662,2.04
-0.376537,2.04
-0.376412,2.04069
-0.376287,2.04171
-0.376162,2.0424
-0.376037,2.04274
-0.375912,2.04308
-0.375787,2.0441
-0.375662,2.04445
-0.375537,2.04445
-0.375412,2.04581
-0.375287,2.04581
-0.375162,2.0465
-0.375037,2.04616
-0.374912,2.0465
-0.374787,2.04718
-0.374662,2.04752
-0.374537,2.04855
-0.374412,2.04889
-0.374287,2.04889
-0.374162,2.04923
-0.374037,2.04923
-0.373912,2.04889
-0.373787,2.04855
-0.373662,2.04889
-0.373537,2.04923
-0.373412,2.04957
-0.373287,2.04957
-0.373162,2.05026
-0.373037,2.0506
-0.372912,2.0506
-0.372787,2.05094
-0.372662,2.05162
-0.372537,2.05197
-0.372412,2.05231
-0.372287,2.05299
-0.372162,2.05299
-0.372037,2.05299
-0.371912,2.05368
-0.371787,2.05436
-0.371662,2.05504
-0.371537,2.05538
-0.371412,2.05538
-0.371287,2.05573
-0.371162,2.05538
-0.371037,2.05607
-0.370912,2.05641
-0.370787,2.05675
-0.370662,2.05778
-0.370537,2.05778
-0.370412,2.05812
-0.370287,2.0588
-0.370162,2.05914
-0.370037,2.05983
-0.369912,2.06119
-0.369787,2.06119
-0.369662,2.06325
-0.369537,2.06393
-0.369412,2.06427
-0.369287,2.0653
-0.369162,2.06598
-0.369037,2.06769
-0.368912,2.06906
-0.368787,2.0694
-0.368662,2.07042
-0.368537,2.07111
-0.368412,2.07145
-0.368287,2.07213
-0.368162,2.0735
-0.368037,2.07418
-0.367912,2.07487
-0.367787,2.07589
-0.367662,2.07692
-0.367537,2.07794
-0.367412,2.07897
-0.367287,2.08034
-0.367162,2.08068
-0.367037,2.0817
-0.366912,2.08273
-0.366787,2.08341
-0.366662,2.08478
-0.366537,2.08546
-0.366412,2.08649
-0.366287,2.08751
-0.366162,2.0882
-0.366037,2.08922
-0.365912,2.08956
-0.365787,2.09025
-0.365662,2.09093
-0.365537,2.09127
-0.365412,2.09161
-0.365287,2.09196
-0.365162,2.09264
-0.365037,2.09367
-0.364912,2.09469
-0.364787,2.09537
-0.364662,2.0964
-0.364537,2.09674
-0.364412,2.09743
-0.364287,2.09845
-0.364162,2.09948
-0.364037,2.09982
-0.363912,2.10119
-0.363787,2.10221
-0.363662,2.10255
-0.363537,2.10392
-0.363412,2.10529
-0.363287,2.10563
-0.363162,2.107
-0.363037,2.10768
-0.362912,2.10836
-0.362787,2.10905
-0.362662,2.11007
-0.362537,2.1111
-0.362412,2.11178
-0.362287,2.11315
-0.362162,2.11383
-0.362037,2.11452
-0.361912,2.11622
-0.361787,2.11759
-0.361662,2.11759
-0.361537,2.11896
-0.361412,2.12033
-0.361287,2.12169
-0.361162,2.1234
-0.361037,2.12409
-0.360912,2.12545
-0.360787,2.12648
-0.360662,2.12785
-0.360537,2.12921
-0.360412,2.13024
-0.360287,2.13161
-0.360162,2.13297
-0.360037,2.13434
-0.359912,2.13502
-0.359787,2.13605
-0.359662,2.13742
-0.359537,2.13913
-0.359412,2.14083
-0.359287,2.14186
-0.359162,2.14288
-0.359037,2.14357
-0.358912,2.14459
-0.358787,2.14596
-0.358662,2.14767
